video,avg_blockiness,max_blockiness,min_blockiness,avg_blur,max_blur,min_blur,avg_contrast,max_contrast,min_contrast,avg_color,max_color,min_color,avg_ltp,max_ltp,min_ltp,avg_noise,max_noise,min_noise,avg_brisque,max_brisque,min_brisque,avg_flickering_agh,avg_blockiness_agh,avg_letterBox_agh,avg_pillarBox_agh,avg_blockloss_agh,avg_blur_agh,avg_blackout_agh,avg_freezing_agh,avg_exposure_agh,avg_contrast_agh,avg_interlace_agh,avg_noise_agh,avg_si_agh,avg_ti_agh,mos
B026.mp4,0.82855897,0.8975,0.7425,0.471621762,0.823820948,0.320224214,0.332270769,0.354995287,0.306202378,0.209208671,0.228956685,0.193662826,0.119842906,0.121539,0.11812265,0.934792598,1,0.724865388,0.522825269,0.584837914,0.474494284,0.02607856,0.657212007,0,0.000974659,0.035226275,0.107516127,0,0,0.773281776,0.523941346,0.00791429,0.008228546,0.187750418,0.076659126,72.0794
B027.mp4,0.130394518,0.38625,0,0.572817623,0.708997367,0.509888094,0.332479469,0.346518926,0.316650674,0.330879963,0.374343823,0.211325925,0.122951016,0.12435855,0.11406798,0.79293331,0.842803505,0.686474013,0.513951437,0.601732715,0.489213913,0.025819637,0.848721337,0,0,0.066368452,0.081741656,0,0,0.726738439,0.648399854,0.006407241,0.017575489,0.301815761,0.033057945,89.2689
B028.mp4,0.391054817,0.50625,0.26375,0.771056494,0.823096661,0.697509312,0.332780466,0.348484479,0.317623186,0.339502891,0.34699351,0.331394218,0.11991971,0.12170113,0.11751018,0.698607089,0.734800547,0.668452218,0.545547835,0.577975745,0.518812652,0.014975062,0.884852376,0,0,0.03120261,0.056830596,0,0,0.75244999,0.673727513,0.00453028,0.020939633,0.342351097,0.04112717,78.8442
B029.mp4,0.492819767,0.5725,0.4275,0.715829247,0.787327824,0.636680047,0.333080785,0.341263874,0.325139771,0.332538676,0.343082204,0.32218447,0.124444596,0.125224,0.12323543,0.584885359,0.629150912,0.542353576,0.664242679,0.712825345,0.596754748,0.009755154,0.879320351,0,0,0.028561367,0.047245784,0,0,0.759306362,0.585377123,0.008160898,0.18068327,0.340370683,0.037290512,90.8788
B030.mp4,0.930921927,0.9925,0.735,0.034487214,0.548172294,0.006848558,0.332284936,0.362245366,0.296904645,0.260176408,0.409165745,0.143190861,0.108100411,0.11699875,0.09612704,1,1,1,0.495147034,0.582927308,0.397701597,0.010382505,0.591383377,0,0,0.037963955,0.138250905,0,0,0.398361737,0.130418988,0.00041558,0.021323482,0.042757966,0.020253986,23.7704
B031.mp4,0.822778239,0.99875,0.625,0.35917822,0.539792925,0.230119204,0.332307038,0.353191305,0.314044633,0.300594068,0.359023033,0.251927727,0.12327056,0.12435229,0.12156172,0.999951569,1,0.985422178,0.463901734,0.538810184,0.412278879,0.003762059,0.895002655,0,0,0.02039108,0.084862835,0,0,0.764245078,0.425872178,0.002502615,0.106988993,0.115581278,0.049316353,69.9155
B032.mp4,0.758048173,0.99875,0.37,0.835851694,1,0.600438813,0.332701631,0.347201805,0.317307412,0.264654175,0.37907597,0.187917616,0.124153891,0.12506422,0.12233788,0.629280204,0.854700705,0.357163208,0.875092,1.321494889,0.49857351,0.004091086,0.655705518,0,0,0.031550908,0.077178307,0,0,0.654122764,0.506742569,0.004754054,0.260389185,0.309089674,0.153191343,62.1639
B033.mp4,0.83236711,0.99875,0.625,0.5651427,0.915027149,0.344575087,0.330299566,0.367539903,0.288653397,0.289661183,0.386016507,0.167197301,0.119530562,0.12294799,0.11636591,0.85680858,0.933199847,0.731518786,0.536743503,0.774629867,0.456947009,0.025876948,0.769729449,0,0,0.038515735,0.078102318,0,0,0.643746315,0.670783422,0.007306904,0.010049009,0.244038743,0.092691369,67.869
B034.mp4,0.14779485,0.52,0,0.776961691,0.961630351,0.50458834,0.332895455,0.353760342,0.31233369,0.249811393,0.358165709,0.163469086,0.119557277,0.12386826,0.11196585,0.564152376,0.874009622,0.368437618,0.619466904,0.856952759,0.455042974,0.026751453,0.838780979,0,0,0.061205225,0.03003204,0,0,0.735847562,0.490615452,0.007631148,0.007713433,0.323730868,0.11543357,71.4773
B035.mp4,0.497400332,0.9975,0,0.637723643,1,0.229872714,0.332882619,0.347189631,0.31809948,0.307591193,0.391427486,0.183147603,0.123743737,0.12507754,0.12149201,0.999754541,1,0.976504678,0.481939383,0.67057908,0.301592989,0.002494053,0.906634726,0,0,0.024596689,0.437490514,0,0,0.753527071,0.567993956,0.000429281,0.052745031,0.132407329,0.09902567,43.9005
B036.mp4,0.776528239,0.91375,0.63,0.359196515,0.462236615,0.292026236,0.332505354,0.351083181,0.315882873,0.26608706,0.308283317,0.240854109,0.121894521,0.12316259,0.12005326,0.88512612,0.981865886,0.827429383,0.645896425,0.766954616,0.402970046,0.009050024,0.908363484,0,0,0.058344267,0.082533904,0,0,0.787835173,0.411681216,0.005306639,0.072499971,0.219806821,0.028700123,82.8776
B037.mp4,0.524518272,0.99875,0,0.528697139,0.908398947,0.255349054,0.333066342,0.344965533,0.320155767,0.289601249,0.360044479,0.230710254,0.124053229,0.12496397,0.12274123,0.955995222,1,0.621684544,0.536607423,0.789802909,0.221835345,0.001442498,0.803415532,0,0,0.040144552,0.288017484,0,0,0.731670692,0.568459345,0.001557284,0.127165239,0.177640962,0.102597591,47.7402
B038.mp4,0.981208472,1,0.94625,0.215009109,0.630760796,0.085993852,0.331707529,0.354870282,0.306406891,0.30025432,0.357369691,0.219972114,0.119250652,0.12197212,0.11576441,1,1,1,0.494546336,0.61493887,0.367253675,0.009396448,0.560166949,0,0,0.025636117,0.278892454,0,0,0.833360457,0.495903505,0.005685684,0.016439855,0.046240785,0.01988188,67.4641
B039.mp4,0.155801495,0.955,0,0.36562817,0.478483944,0.154197977,0.332925661,0.345965467,0.319461202,0.263635833,0.340953047,0.204834895,0.121544333,0.12379073,0.11916667,0.989609477,1,0.92499354,0.47645008,0.638145467,0.38769404,0.01675375,0.780237828,0,0,0.046021733,0.228872967,0,0,0.75759881,0.539224571,0.002169237,0.015633706,0.179378182,0.053910155,61.2217
B040.mp4,0.034040698,0.5025,0,0.448254458,0.587646057,0.287712472,0.332963956,0.346071397,0.318618366,0.33433248,0.384057909,0.272689209,0.121152549,0.12370614,0.11679276,0.966120258,1,0.832275792,0.511179997,0.555055852,0.372018031,0.005100681,0.859637208,0,0,0.060808709,0.231799004,0,0,0.73040975,0.569433116,0.002653319,0.01876416,0.229323541,0.081064746,67.0729
B041.mp4,0.734248339,0.97125,0.48375,0.735799355,0.848142062,0.461397571,0.33314784,0.34305434,0.323521998,0.336688118,0.381965123,0.270896069,0.110099168,0.1172063,0.10408913,0.969316105,1,0.931484875,0.419914433,0.550282857,0.34897157,0.026805694,0.770038156,0,0,0.076951266,0.205086622,0,0,0.721872149,0.689514258,0.000365345,0.010057958,0.28188796,0.066365853,45.799
B042.mp4,0.728907807,0.99875,0.0825,0.239246366,0.36294077,0.073539119,0.332127363,0.359069797,0.300958411,0.309893759,0.387862826,0.183230124,0.118864767,0.12212406,0.1126817,0.999827882,1,0.957632258,0.523324529,0.627236706,0.346527229,0.018158382,0.647444525,0,0,0.060589155,0.293240206,0,0,0.740865087,0.615449136,0.000981865,0.014164276,0.083760938,0.03830461,62.8774
B043.mp4,0.789061462,0.99875,0.625,0.597624701,0.811903325,0.393415166,0.332906151,0.349294648,0.316790968,0.318840284,0.358357688,0.267500082,0.120254611,0.12233083,0.11842654,0.986417358,1,0.878799603,0.44875807,0.574654108,0.275963461,0.002513498,0.814553672,0,0,0.071609632,0.198218248,0,0,0.668255874,0.587952692,0.00040188,0.026169321,0.175442607,0.052831045,38.3
B044.mp4,0.755564784,0.92125,0.6325,0.993714358,1,0.918270888,0.332784732,0.345389642,0.32033768,0.332117672,0.34681178,0.316813652,0.124046688,0.12498982,0.12293311,0.500065305,0.555072461,0.436265963,0.634504959,0.665100466,0.576381644,0.00182423,0.865082795,0,0,0.016704944,0.064340552,0,0,0.74364964,0.66787196,0.001794758,0.078403217,0.36318737,0.074006091,87.1329
B045.mp4,0.677969269,0.9425,0.39125,0.795193606,1,0.460862753,0.333046317,0.343255791,0.322542873,0.337594329,0.380589619,0.287738104,0.122351982,0.12391447,0.12079104,0.7607053,1,0.531822008,0.428856717,0.522246036,0.164462974,0.007081493,0.864008496,0,0,0.0246343,0.111007578,0,0,0.715908918,0.738228304,0.001612086,0.017858238,0.340194959,0.101869203,64.1244
B046.mp4,0.817063953,0.9975,0.36,0.699397291,0.842315067,0.55625834,0.332516808,0.346391301,0.318091427,0.300748472,0.321791802,0.279106298,0.122404563,0.12360354,0.120961,0.721822919,0.813168943,0.646215338,0.543457562,0.590013318,0.498215624,0.00837969,0.871429806,0,0,0.019057038,0.054742953,0,0,0.751267857,0.613168515,0.005014363,0.047885601,0.276367239,0.047833301,75.0229
B047.mp4,0.696183555,0.99625,0,0.641831717,0.890689481,0.226051796,0.332775686,0.347412701,0.31873673,0.32514043,0.351989872,0.285799461,0.123351773,0.12452616,0.12060777,0.894557632,1,0.499659656,0.512486305,0.743787408,0.125487276,0.006976593,0.8368423,0,0,0.038601563,0.221312975,0,0,0.765243271,0.551515079,0.001995698,0.066117412,0.213742579,0.070311026,63.7714
B048.mp4,0.701524086,0.9975,0,0.866631632,1,0.553851256,0.333054733,0.345107229,0.320539931,0.345839412,0.384803559,0.306453793,0.123471037,0.12509633,0.12058427,0.659563929,0.860470518,0.453815171,0.597238791,0.697826559,0.342157667,0.002500193,0.882716126,0,0,0.02444673,0.095894821,0,0,0.722292437,0.634535956,0.001886095,0.064773611,0.348221435,0.123964157,65.9427
B049.mp4,0.807213455,0.99875,0.625,0.420709399,0.560215527,0.308223819,0.332993027,0.344686616,0.320858618,0.239160724,0.299969027,0.202601348,0.123150339,0.12426927,0.12199875,1,1,1,0.441966125,0.556036767,0.316245076,0.000303953,0.921687268,0,0,0.018472952,0.261476339,0,0,0.71086515,0.603532142,0.000287709,0.084031669,0.097282081,0.030744933,78.5928
B050.mp4,0.44067691,0.99375,0,0.923850696,1,0.677391831,0.332983165,0.343190916,0.321119723,0.343263476,0.385075695,0.29381042,0.124203082,0.12522243,0.12236685,0.51953784,0.831579221,0.282815413,0.637463631,0.868690375,0.441437523,0.00280517,0.880814492,0,0,0.016994254,0.078666621,0,0,0.731959684,0.602602773,0.007667682,0.291959567,0.370389474,0.104353719,77.2019
B051.mp4,0.624148671,0.9875,0,0.510660807,0.990468305,0.256350283,0.332885225,0.347416882,0.318645488,0.33663551,0.409549293,0.257019309,0.124265445,0.12552397,0.12253446,0.944236312,1,0.517244667,0.529936425,0.965179209,0.161201031,0.000261993,0.835965573,0,0,0.020182134,0.204308273,0,0,0.730225889,0.437699473,0.001543583,0.128787811,0.17581779,0.088290054,46.0611
B052.mp4,0.915631229,0.99875,0.725,0.215201446,0.69013903,0.065961998,0.330912757,0.357369068,0.300164762,0.227786558,0.357662009,0.146904914,0.117601114,0.12075971,0.11366776,0.999926383,1,0.977841169,0.524085674,1.320224239,0.397917849,0.011714474,0.621932998,0,0,0.026209434,0.310830337,0,0,0.754499021,0.53455405,0.002507181,0.013157254,0.120059511,0.059093265,58.6099
B053.mp4,0.805095515,0.9375,0.6875,0.248023233,0.318747643,0.18751184,0.330977775,0.36282426,0.300911554,0.330918571,0.381194573,0.243032721,0.121235478,0.1229942,0.11888549,0.994486869,1,0.917953156,0.452997756,0.521223667,0.399803864,0.018332874,0.813837472,0,0,0.017813967,0.088610586,0,0,0.768343139,0.679843593,0.006672116,0.017940112,0.158351172,0.058747776,74.9505
B054.mp4,0.991475666,1,0.97125,0.027388063,0.086943051,0.018811576,0.332611995,0.40810276,0.231463214,0.248439492,0.314226004,0.149397491,0.03776204,0.05926222,0.02686325,1,1,1,0.825046886,0.918761598,0.657964445,0.02728158,0.218070459,0,0,0.047585455,0.12578509,0,0,0.267804835,0,0.00276749,0.001142596,0.050696087,0.005020745,27.2126
B055.mp4,0.903326412,0.99625,0.625,0.48610069,0.927605354,0.190279047,0.332739857,0.346971297,0.316569902,0.251895501,0.405013251,0.152556106,0.122926856,0.12444001,0.11712249,0.989074582,1,0.810031711,0.50992226,0.673400159,0.420766102,0.001334016,0.91739007,0,0,0.01922307,0.158702581,0,0,0.501286121,0.261534203,0.000342511,0.112454691,0.109274093,0.047071088,64.193
B056.mp4,0.782603821,0.9975,0.625,0.871427577,1,0.590319805,0.332928416,0.348791571,0.316820634,0.256745003,0.368764401,0.176500785,0.119618289,0.12237625,0.11599311,0.590706419,0.819657939,0.44806918,0.579260162,0.71586328,0.413655292,0.031222224,0.846622131,0,0,0.016104946,0.069108496,0,0,0.722844099,0.46167652,0.001420279,0.004037039,0.317814769,0.130780508,62.6744
B057.mp4,0.603060631,0.99875,0.2475,0.706229196,1,0.133181329,0.33299725,0.347467894,0.314863258,0.265470867,0.415443854,0.13060355,0.120739601,0.12393014,0.11651864,0.803455228,1,0.371993081,0.527852875,0.707706397,0.415370043,0.006244854,0.844905721,0,0,0.038231889,0.084163989,0,0,0.75528711,0.563376922,0.001123436,0.017249649,0.281915491,0.089079965,59.9947
B058.mp4,0.818658638,0.9975,0.55875,0.485331621,0.850123793,0.240631697,0.33275098,0.353681421,0.308900791,0.343075923,0.433234181,0.248194902,0.121143747,0.12398183,0.11200345,0.977726747,1,0.782549773,0.491277143,0.787277324,0.193058091,0.008302934,0.760381809,0,0,0.052091947,0.307864272,0,0,0.718089323,0.669244197,0.003434245,0.018573562,0.19325923,0.108066832,58.367
B059.mp4,0.851403654,0.99625,0.625,0.242497716,0.488082925,0.078901495,0.332907885,0.351993076,0.313713459,0.288304676,0.398592228,0.149345517,0.122958052,0.12439928,0.12114348,1,1,1,0.543804376,0.657055478,0.386354847,0.001513625,0.829705,0,0,0.049204147,0.40015756,0,0,0.757178523,0.643052427,0.0010184,0.052888228,0.101286337,0.069381926,52
B060.mp4,0.792167774,0.99875,0.2125,0.283695437,0.428752293,0.166592139,0.332714243,0.353569087,0.309784121,0.327760618,0.401259902,0.236283711,0.12007166,0.12369361,0.11247259,0.998371687,1,0.957150748,0.504731256,0.685985652,0.355414887,0.01167712,0.805317165,0,0,0.040942728,0.351784838,0,0,0.738080533,0.645591783,0.005443643,0.027810787,0.145850059,0.074557712,59.4882
B061.mp4,0.823629568,0.98375,0.625,0.684827329,0.882920336,0.276808411,0.331079149,0.36047608,0.303641152,0.265276233,0.312612441,0.232671182,0.121977592,0.1235401,0.12013549,0.728825043,1,0.472136122,0.444762361,0.560040529,0.322964657,0.015410523,0.725176889,0,0,0.019796387,0.138249793,0,0,0.710549915,0.64310617,0.019824543,0.01404826,0.262153824,0.068984554,63.7011
B062.mp4,0.780095515,0.995,0.1975,0.209803289,0.394390023,0.060190681,0.332422015,0.351329443,0.31230897,0.302033178,0.377558278,0.202776824,0.119649396,0.12313362,0.11476034,1,1,1,0.509230938,0.588246414,0.401064679,0.000441602,0.767864861,0,0,0.039447957,0.312107385,0,0,0.734744238,0.315098553,0.001073201,0.019919021,0.104757683,0.050951845,56.8361
B063.mp4,0.983957641,0.99875,0.94625,0.160363176,0.525502825,0.0377957,0.330810103,0.375071491,0.282375352,0.178498385,0.204343971,0.153004071,0.101575614,0.10735511,0.09679276,1,1,1,0.500237945,0.621448229,0.449057188,0.003454524,0.552214662,0,0,0.018890845,0.032695662,0,0,0.672879275,0.104869575,0.000470382,0.016068602,0.021007155,0.007414252,44.152
B064.mp4,0.642769934,0.99375,0.10625,0.361989766,0.530700862,0.161383415,0.332077774,0.360888651,0.29956214,0.333077976,0.433570171,0.203559935,0.117110306,0.12215852,0.1016416,0.986323011,1,0.922769739,0.487222311,0.660215845,0.345748057,0.012767564,0.778607856,0,0,0.080401454,0.218182344,0,0,0.701749644,0.474884113,0.001995698,0.015876678,0.185288198,0.061538157,60.0559
B065.mp4,0.811881229,0.99375,0.625,0.775928144,0.905212436,0.392360249,0.333076109,0.347029725,0.319101764,0.268101231,0.300007127,0.220153531,0.114334924,0.11779292,0.10375235,0.886945777,1,0.792558971,0.450189737,0.543747923,0.33065758,0.014925938,0.807231147,0,0,0.046680718,0.122915762,0,0,0.714490358,0.600694769,0.001644053,0.014675411,0.287656716,0.054986485,58.7207
B066.mp4,0.325490033,0.9275,0.06375,0.341681758,0.677850364,0.218452234,0.333069188,0.344154358,0.321187921,0.286279696,0.386095414,0.238346562,0.119865457,0.12186247,0.11792137,0.958176953,1,0.530008032,0.52672991,0.692593604,0.460330982,0.011447364,0.854228665,0,0,0.057915605,0.183599742,0,0,0.732432537,0.406243962,0.003854392,0.018247059,0.173093052,0.028893874,57.5947
B067.mp4,0.706666667,0.99875,0.46,0.346712028,0.537299732,0.199315747,0.33282707,0.34770482,0.318417721,0.2872663,0.385818364,0.185848586,0.122815868,0.12459665,0.12119439,0.992371211,1,0.944185012,0.446956785,0.518722514,0.308591992,0.006051941,0.919279355,0,0,0.027243076,0.198463428,0,0,0.749841102,0.526326127,0.001073201,0.050003729,0.155476117,0.064546163,70.6193
B068.mp4,0.777,0.84,0.70875,0.270677278,0.368642539,0.194611685,0.332543726,0.350186172,0.31458012,0.306022896,0.341609156,0.247745876,0.121698574,0.12369753,0.1196734,0.938400844,1,0.770717254,0.506853531,0.5896213,0.386377819,0.009606759,0.872590544,0,0,0.01719629,0.069822909,0,0,0.70176509,0.685121153,0.003927461,0.011028187,0.160526885,0.05099191,76.6719
B069.mp4,0.835291667,0.91375,0.6975,0.271898037,0.519980193,0.14491466,0.3324288,0.349835003,0.31555817,0.232980084,0.306878572,0.195450392,0.122066103,0.12423872,0.11871867,0.995297164,1,0.905369673,0.424418217,0.490607023,0.387968242,0.00148804,0.895089093,0,0,0.039671369,0.15066724,0,0,0.787084282,0.709979329,0.000548018,0.016931101,0.112886021,0.041361827,68.4948
B070.mp4,0.5552875,0.9825,0.0075,0.445397891,0.67650335,0.171303393,0.333097161,0.344586823,0.321036055,0.267242824,0.307378007,0.229499296,0.12321668,0.12425909,0.12158913,0.983456216,1,0.895943441,0.422078284,0.518337305,0.299158204,0.000294231,0.894903869,0,0,0.067618594,0.196441944,0,0,0.76760604,0.461843507,0.001251307,0.03756876,0.183051065,0.070282211,56.4128
B071.mp4,0.913204167,0.95125,0.86875,0.231517462,0.425168661,0.118746963,0.332043456,0.360556773,0.303897913,0.20710687,0.250646651,0.1513824,0.120697979,0.1226308,0.11642152,0.983074937,1,0.85701638,0.393545574,0.452652262,0.343846937,0.004933353,0.821604534,0,0,0.016975931,0.084817246,0,0,0.809198209,0.455284816,0.010946655,0.01541659,0.119154628,0.033533618,81.3516
B072.mp4,0.880570833,0.9325,0.8175,0.418144678,0.556984568,0.314762125,0.331649729,0.35629838,0.305949019,0.214998143,0.252105636,0.179596914,0.122468867,0.12424264,0.12076754,0.910526321,1,0.844844592,0.385405311,0.469877236,0.317964924,0.001975183,0.829136979,0,0,0.016836098,0.083586343,0,0,0.840405418,0.466736678,0.016719109,0.01615114,0.14947206,0.045292017,82.573
B073.mp4,0.9329125,0.99125,0.77375,0.350487494,0.54968405,0.10537563,0.330436597,0.366147106,0.290502372,0.238511844,0.368209712,0.125488827,0.120515095,0.12275689,0.1178266,0.989886588,1,0.936123829,0.432029519,0.591593159,0.351519227,0.002582578,0.825284319,0,0,0.019744311,0.189988319,0,0,0.833631559,0.427010506,0.004384142,0.017105457,0.139018548,0.057547903,66.0347
B074.mp4,0.105379167,0.8175,0,0.522261489,0.605784651,0.3229182,0.333143523,0.341802707,0.324799302,0.333475186,0.354982779,0.310442521,0.124283738,0.12500313,0.12312187,0.926737259,1,0.820578689,0.429593585,0.576687137,0.377139011,0.002456186,0.900781646,0,0,0.034811918,0.204863681,0,0,0.737347689,0.637279152,0.00144768,0.026876358,0.24456923,0.070301772,83.0838
B075.mp4,0.8814125,0.99875,0.625,0.20166422,0.289446547,0.142187508,0.333059694,0.350239765,0.316764355,0.303067437,0.405131631,0.227372146,0.115831174,0.12037829,0.1089364,1,1,1,0.40807671,0.467351842,0.363844289,0.007308178,0.790104096,0,0,0.043966343,0.204292706,0,0,0.721164209,0.720628501,0.000634787,0.024933912,0.135441257,0.078861675,55.4301
B076.mp4,0.877179167,0.9275,0.7775,0.934960334,1,0.645509754,0.33274703,0.347489625,0.315601775,0.241818048,0.316358516,0.195212209,0.121145974,0.12319784,0.11838189,0.697224483,0.928674989,0.487337799,0.440975862,0.471940054,0.409926901,0.00436843,0.812269242,0,0,0.018110189,0.202254543,0,0,0.803135994,0.56798871,0.015732677,0.016454771,0.302031973,0.082532617,85.2071
B077.mp4,0.754645833,0.99875,0.5425,0.98768036,1,0.838051108,0.333141916,0.342468178,0.322909752,0.336099481,0.405463719,0.273907277,0.124288886,0.1253313,0.12290962,0.479531742,0.621425658,0.288161289,0.636287725,0.720641689,0.527305645,0.000598184,0.886334169,0,0,0.016072801,0.046231707,0,0,0.761781039,0.562501807,0.001539017,0.354871943,0.32919632,0.129364435,81.9227
B078.mp4,0.912829167,0.99875,0.625,0.74931915,1,0.445655359,0.332789808,0.345844313,0.318463746,0.332776744,0.373435506,0.295300394,0.12422039,0.12512766,0.12293311,0.777277058,0.966357831,0.514152864,0.502599883,0.619304619,0.384796821,0.00048919,0.888359285,0,0,0.016153486,0.064359455,0,0,0.748154277,0.626235737,0.000803759,0.261214891,0.241440142,0.095342526,87.6489
B079.mp4,0.5944625,0.77875,0.32625,0.540018515,0.616131811,0.404073079,0.333168871,0.342972909,0.322602595,0.312298317,0.347523465,0.242710845,0.118321914,0.12091244,0.11590382,0.911551724,0.974213773,0.875503323,0.466756253,0.591083795,0.396867841,0.020000522,0.871195189,0,0,0.055421589,0.14327626,0,0,0.755639779,0.608919236,0.003233305,0.014081407,0.253271541,0.036973884,73.5323
B080.mp4,0.001116667,0.09125,0,0.911194352,1,0.67122496,0.332958127,0.342567217,0.321836159,0.32992972,0.358399757,0.274386897,0.123968795,0.12501488,0.12286889,0.66408261,0.770767148,0.554365786,0.483770464,0.573990105,0.432337734,0.001685046,0.90453552,0,0,0.045562854,0.090360759,0,0,0.738191102,0.599335967,0.004881925,0.022115377,0.356288905,0.104491498,78.8136
B081.mp4,0.797873754,0.91125,0.715,0.258164651,0.532254268,0.115551139,0.332549056,0.368398643,0.292865748,0.20624083,0.268980173,0.170821917,0.098828251,0.11685777,0.09057174,0.976871136,1,0.739048058,0.441671814,0.639525186,0.329751328,0.020077278,0.785189484,0,0,0.079137167,0.287512113,0,0,0.560024973,0.277756906,0.000287709,0.012593414,0.095305257,0.023118167,46.3822
B082.mp4,0.823541667,0.99375,0.625,0.321795135,0.572863584,0.11694711,0.331000325,0.37253454,0.286647863,0.294585152,0.361156666,0.246236455,0.11821225,0.12030154,0.11506501,0.947598888,1,0.794409124,0.525936954,0.627802717,0.381030276,0.022646551,0.825309015,0,0,0.173623859,0.516168255,0,0,0.713230599,0.665974704,0.000899663,0.013598116,0.140497957,0.02494051,39.3422
B083.mp4,0.660291667,0.98875,0,0.905979367,1,0.452356377,0.332719737,0.347631719,0.317969728,0.346296637,0.386030889,0.303583452,0.122378109,0.12374608,0.11938283,0.727272578,1,0.569178711,0.531646439,0.67741139,0.100868036,0.016999369,0.865305064,0,0,0.023367441,0.09294321,0,0,0.703451994,0.693564815,0.001402012,0.016168045,0.315578273,0.066131054,47.1299
B084.mp4,0.794291667,0.99875,0.56875,0.357400913,0.882999589,0.200005716,0.332811216,0.349428708,0.315169663,0.281445067,0.350693566,0.214170091,0.120443925,0.12238017,0.11785714,0.997500573,1,0.937994598,0.404856978,0.514230626,0.233254658,0.003732892,0.854487979,0,0,0.023195302,0.097369236,0,0,0.954085243,0.344036717,0.000621087,0.016159758,0.116548389,0.044277531,27.3091
B085.mp4,0.403671096,0.57875,0.22375,0.720410117,0.824305401,0.446721806,0.332837076,0.344286685,0.320984006,0.250809565,0.341952473,0.205214216,0.124209392,0.12520833,0.12137453,0.541525926,0.865154572,0.452897055,0.561288776,0.710736782,0.436715578,0.008746071,0.888507465,0,0,0.021264315,0.037276246,0,0,0.666390704,0.469588383,0.008526243,0.319538984,0.279815059,0.077762857,78.5556
B086.mp4,0.913766611,0.995,0.63,0.383287135,0.470723567,0.28376121,0.332403875,0.349526634,0.313935696,0.323806428,0.385428678,0.250159851,0.123546009,0.12455279,0.12215852,0.862558167,0.916322021,0.800483457,0.606372478,0.661653297,0.567147895,0.006039149,0.890223874,0,0,0.020198207,0.043417975,0,0,0.789306298,0.539986185,0.003521014,0.072544389,0.192962917,0.053229929,80.3536
B087.mp4,0.853091667,0.91875,0.79875,0.571563113,1,0.311835427,0.332556301,0.357586032,0.304717333,0.181540075,0.217916265,0.143844132,0.113394384,0.12295034,0.09099937,0.84217904,0.926022981,0.766509351,0.314158519,0.508667304,0.181270762,0.005116032,0.806959485,0,0,0.016078105,0.100422588,0,0,1,0.346564173,0.032132109,0.041642925,0.193456646,0.058191103,72.178
B088.mp4,0.88165,0.95625,0.79125,0.481286925,0.608409744,0.371823789,0.333078066,0.34836799,0.317874405,0.275310922,0.343328384,0.227792985,0.103098869,0.11066259,0.09326833,0.934546572,0.992792361,0.884557002,0.627398169,0.839643788,0.260520993,0.022777548,0.82213551,0,0,0.018239093,0.124092737,0,0,0.645570898,0.209218738,0.000621087,0.011576116,0.264209027,0.059733417,52.8177
B089.mp4,0.850404167,0.915,0.75875,0.472277817,0.639093207,0.265676076,0.333109787,0.342356854,0.324367986,0.221274446,0.263982448,0.173455968,0.124047825,0.12488017,0.122901,0.995776003,1,0.940975271,0.56860778,0.650353856,0.498141434,0.00039913,0.70960572,0,0,0.01908854,0.240847311,0,0,0.724616983,0.357709955,0.001182805,0.243579404,0.166815154,0.073745779,74.2079
B090.mp4,0.869400168,0.9525,0.76375,0.050524378,0.070752758,0.029047773,0.330792029,0.353955077,0.304473709,0.237830824,0.356940576,0.145162481,0.11039034,0.11942591,0.10512375,1,1,1,0.523531203,0.639966401,0.452052895,0.027451466,0.750404406,0,0,0.021879582,0.394294924,0,0,0.568458074,0.334644364,0.00030141,0.011044761,0.075473673,0.024693393,26.0497
B091.mp4,0.870948997,0.99,0.63,0.316322568,0.887179504,0.185714417,0.332231293,0.352651968,0.313441252,0.300249139,0.417112014,0.203486325,0.119257346,0.12193687,0.11371241,0.948415504,1,0.699189328,0.516021789,0.721324746,0.447507718,0.028501997,0.78957312,0,0,0.024524522,0.076159226,0,0,0.763716979,0.594452394,0.006183467,0.008861664,0.172076939,0.062975338,71.7738
B092.mp4,0.774314784,0.9975,0.625,0.436522553,0.686500191,0.258927828,0.33286893,0.352769741,0.311468904,0.31103176,0.385502846,0.219298726,0.120174283,0.12292058,0.11551927,0.956742131,1,0.811360044,0.427697171,0.585621534,0.355032418,0.015136249,0.842781818,0,0,0.020005333,0.105947754,0,0,0.741495558,0.638097708,0.002315375,0.014281287,0.186507429,0.071718219,75.2238
B093.mp4,0.771843645,0.9425,0.66,0.808503315,1,0.177517987,0.332642923,0.35419693,0.311631244,0.294995096,0.390116623,0.196731784,0.120988757,0.12348919,0.11594377,0.645431776,1,0.415782318,0.614220692,0.726212349,0.525676167,0.027435091,0.729251818,0,0,0.017270224,0.06636426,0,0,0.63701454,0.638978965,0.003425111,0.00898431,0.301358373,0.113482695,70.0112
B094.mp4,0.830888704,0.9975,0.56125,0.481320072,0.674428947,0.346586915,0.331490185,0.353879295,0.309293379,0.245507331,0.33411772,0.193725227,0.111175991,0.11462484,0.10815633,0.89153977,0.937780459,0.831986116,0.606040546,0.701168438,0.534439676,0.025703992,0.858081326,0,0,0.056554882,0.04032793,0,0,0.612432872,0.469352809,0.005722219,0.011457448,0.195786966,0.061280541,72.7368
