video,avg_flickering,avg_blockiness,avg_letterBox,avg_pillarBox,avg_blockloss,avg_blur,avg_blackout,avg_freezing,avg_exposure,avg_contrast,avg_interlace,avg_noise,avg_slices,avg_si,avg_ti
KickoffNarrowp2_1080_30fps_d.yuv,0.01813,0.00022,0,0,0.02172,0.11502,0,0.10048,0.52157,0.16272,0.00016,0.0497,1.40975,0.052527642,0.050113404
KickoffNarrowp2_1080_30fps_f.yuv,0.02732,0.00025,0,0,0.07612,0.14991,0,0,0.53521,0.16195,3.00E-05,0.0323,1.60909,0.049481318,0.055169045
KickoffNarrowp2_1080_30fps_i.yuv,0.01582,0.00014,0,0,0.00538,0.12284,0,0,0.5394,0.15783,0.01281,0.06458,1.39087,0.144024511,0.049432039
KickoffNarrowp2_1080_30fps_j.yuv,0.05646,0.0002,0,0,0.0228,0.12398,0,0,0.54284,0.1613,0.0026,0.05158,1.4259,0.079740387,0.042270882
KickoffNarrowp2_1080_30fps_o.yuv,0.01673,0.00023,0,0,0.02857,0.12537,0,0,0.54078,0.1634,0.00015,0.04739,1.44894,0.052291537,0.056588081
Kickoffp1_1080_30fps_a.yuv,0.01563,0.00028,0,0,0.1522,0.23374,0,0,0.49659,0.20801,1.00E-05,0.02476,3.43772,0.1008749,0.058376426
Kickoffp1_1080_30fps_c.yuv,0.01566,0.00024,0,0,0.0116,0.13321,0,0,0.51022,0.21307,0.00028,0.04485,3.10853,0.166378347,0.060114492
Kickoffp1_1080_30fps_d.yuv,0.01863,0.00023,0,0,0.01099,0.12554,0,0.01435,0.49048,0.21269,0.00031,0.05266,3.02708,0.165355756,0.057799637
Kickoffp1_1080_30fps_f.yuv,0.06568,0.00027,0,0,0.01971,0.14151,0,0,0.50404,0.20886,0.0001,0.02109,3.65091,0.159557975,0.058326988
Kickoffp1_1080_30fps_i.yuv,0.01563,0.00019,0,0,0.00775,0.12884,0,0,0.50319,0.2079,0.017,0.05429,3.1079,0.229341046,0.053994013
Kickoffp1_1080_30fps_j.yuv,0.05615,0.00023,0,0,0.01024,0.13086,0,0,0.51007,0.21164,0.0046,0.04719,3.13313,0.184076528,0.044318132
Kickoffp1_1080_30fps_o.yuv,0.01563,0.00024,0,0,0.01146,0.13149,0,0,0.51007,0.21313,0.00032,0.04384,3.13192,0.166673881,0.060231898
Kickoffp2_1080_30fps_a.yuv,0.01563,0.00027,0,0,0.21895,0.17474,0,0,0.49365,0.21913,0,0.03697,3.91172,0.122533787,0.023641618
Kickoffp2_1080_30fps_c.yuv,0.07571,0.00026,0,0,0.03961,0.09493,0,0,0.50765,0.21807,0.00014,0.01224,7.10238,0.195367406,0.016902695
Kickoffp2_1080_30fps_d.yuv,0.01683,0.00023,0,0,0.01952,0.08643,0,0.03828,0.49716,0.22646,0.00028,0.05798,3.3275,0.213211132,0.023877234
Kickoffp2_1080_30fps_f.yuv,0.09063,0.00026,0,0,0.03579,0.09394,0,0,0.50228,0.21981,0.00015,0.02753,5.96355,0.198475857,0.025555207
Kickoffp2_1080_30fps_i.yuv,0.01563,0.00024,0,0,0.01842,0.0875,0,0,0.50383,0.22616,0.00141,0.05713,3.27025,0.216427796,0.023912075
Kickoffp2_1080_30fps_j.yuv,0.05615,0.00024,0,0,0.01851,0.08741,0,0,0.50976,0.22668,0.00049,0.05629,3.34275,0.216127245,0.019194248
Kickoffp2_1080_30fps_o.yuv,0.01563,0.00024,0,0,0.01996,0.08738,0,0,0.50979,0.22682,0.00027,0.05602,3.31423,0.214096736,0.024729337
LongJump1p2__2160_30fps_a.yuv,0.01562,0.00027,0,0,0.00169,0.18571,0,0,0.48922,0.41229,0,0.04497,22.12012,0.149829204,0.075455673
LongJump1p2__2160_30fps_c.yuv,0.06263,0.00026,0,0,0.00188,0.10424,0,0,0.49583,0.41004,0.00545,0.01355,45.72717,0.166266413,0.070881188
LongJump1p2__2160_30fps_d.yuv,0.01743,0.00025,0,0,0.00044,0.07927,0,0.10048,0.47785,0.41252,0.00331,0.0875,22.52238,0.180629883,0.06857453
LongJump1p2__2160_30fps_f.yuv,0.02879,0.00027,0,0,0.00082,0.11652,0,0,0.48866,0.41292,0.0038,0.02181,33.11104,0.184290619,0.076020588
LongJump1p2__2160_30fps_i.yuv,0.01562,0.0003,0,0,0.12032,0.08897,0,0,0.48399,0.41352,1.32951,0.10608,23.73748,0.180794065,0.077671489
LongJump1p2__2160_30fps_j.yuv,0.05615,0.00027,0,0,0.02636,0.08375,0,0,0.49006,0.41358,0.28998,0.08516,24.52702,0.181668345,0.058360831
LongJump1p2__2160_30fps_o.yuv,0.01562,0.00027,0,0,0.00047,0.08393,0,0,0.49519,0.41386,0.00452,0.07804,26.40146,0.182045763,0.077665258
LongJump1__2160_30fps_a.yuv,0.01562,0.00027,0,0,0.0045,0.10976,0,0,0.48211,0.39028,0,0.05019,14.84787,0.139287887,0.030151818
LongJump1__2160_30fps_c.yuv,0.05297,0.00029,0,0,0.00224,0.0728,0,0,0.48922,0.39151,0.00131,0.01733,18.77577,0.168030296,0.029316264
LongJump1__2160_30fps_d.yuv,0.01923,0.00025,0,0,0.00135,0.0634,0,0.01435,0.47064,0.39097,0.00203,0.09459,14.87148,0.164721434,0.032203076
LongJump1__2160_30fps_f.yuv,0.05524,0.00028,0,0,0.00233,0.07923,0,0,0.48263,0.39016,0.00137,0.02511,18.23107,0.164745812,0.029272455
LongJump1__2160_30fps_i.yuv,0.01562,0.00028,0,0,0.00572,0.06647,0,0,0.48139,0.39163,0.27552,0.09322,15.33175,0.163947261,0.033286123
LongJump1__2160_30fps_j.yuv,0.05615,0.00027,0,0,0.00369,0.06503,0,0,0.48423,0.39169,0.06649,0.0844,15.11855,0.165178192,0.024785912
LongJump1__2160_30fps_o.yuv,0.01562,0.00027,0,0,0.00145,0.06515,0,0,0.48853,0.39192,0.00285,0.08262,15.37444,0.165449565,0.033098624
LongJump2p2__2160_30fps_a.yuv,0.01562,0.00027,0,0,0.00359,0.24137,0,0,0.49868,0.45961,0,0.04048,24.13595,0.108411081,0.088334698
LongJump2p2__2160_30fps_c.yuv,0.01564,0.00026,0,0,0.00105,0.08739,0,0,0.50713,0.46074,0.00888,0.07519,22.51756,0.118245318,0.089519638
LongJump2p2__2160_30fps_d.yuv,0.01778,0.00025,0,0,0.00089,0.08206,0,0.06695,0.49494,0.46014,0.00219,0.08325,21.90305,0.117983621,0.080043677
LongJump2p2__2160_30fps_f.yuv,0.05194,0.00025,0,0,0.00282,0.14893,0,0,0.49976,0.45882,0.00206,0.01759,43.28337,0.118205313,0.087347226
LongJump2p2__2160_30fps_i.yuv,0.01563,0.00028,0,0,0.14704,0.09517,0,0,0.49441,0.46026,1.48025,0.10322,20.59588,0.116912581,0.089876626
LongJump2p2__2160_30fps_j.yuv,0.05617,0.00027,0,0,0.03187,0.08975,0,0,0.50203,0.46038,0.32147,0.08334,21.8611,0.118126415,0.066842086
LongJump2p2__2160_30fps_o.yuv,0.01563,0.00027,0,0,0.00103,0.08862,0,0,0.50683,0.46074,0.00403,0.07617,23.12895,0.118400986,0.089539838
LongJump2__2160_30fps_a.yuv,0.01562,0.00027,0,0,0.00611,0.13128,0,0,0.49322,0.44532,0,0.04032,8.66078,0.102390349,0.032319432
LongJump2__2160_30fps_c.yuv,0.08801,0.00027,0,0,0.00571,0.11888,0,0,0.49689,0.44135,0.00126,0.0129,23.60651,0.094816106,0.023575981
LongJump2__2160_30fps_d.yuv,0.01743,0.00025,0,0,0.00155,0.08122,0,0.10048,0.48275,0.44483,0.00227,0.08377,7.29342,0.111895405,0.030984664
LongJump2__2160_30fps_f.yuv,0.04662,0.00027,0,0,0.00388,0.09684,0,0,0.49408,0.44566,0.00089,0.01943,9.21126,0.114251168,0.031626247
LongJump2__2160_30fps_i.yuv,0.01562,0.00028,0,0,0.02736,0.08892,0,0,0.49316,0.44587,0.48529,0.08668,7.64094,0.110172008,0.0346556
LongJump2__2160_30fps_j.yuv,0.05615,0.00027,0,0,0.00965,0.08514,0,0,0.4961,0.44596,0.12784,0.08281,7.65428,0.112047979,0.026360208
LongJump2__2160_30fps_o.yuv,0.01562,0.00027,0,0,0.00178,0.08401,0,0,0.50065,0.44627,0.00342,0.08126,7.72422,0.112595559,0.034411743
LongJump3p1__2160_30fps_a.yuv,0.01562,0.00026,0,0,0.03242,0.10414,0,0,0.49228,0.40323,0,0.0159,9.25689,0.088779808,0.0247467
LongJump3p1__2160_30fps_c.yuv,0.09478,0.00029,0,0,0.00677,0.08993,0,0,0.50205,0.40122,0.00041,0.01294,14.86566,0.087065051,0.017081901
LongJump3p1__2160_30fps_d.yuv,0.01923,0.00024,0,0,0.00265,0.05442,0,0.01435,0.48188,0.40179,0.00128,0.06795,8.43918,0.110781518,0.02676157
LongJump3p1__2160_30fps_f.yuv,0.0864,0.00027,0,0,0.01046,0.07186,0,0,0.49275,0.40356,0.00044,0.0175,11.76024,0.104824752,0.023268573
LongJump3p1__2160_30fps_i.yuv,0.01562,0.00027,0,0,0.03047,0.05734,0,0,0.49199,0.40395,0.26716,0.06482,8.58633,0.106559367,0.027547812
LongJump3p1__2160_30fps_j.yuv,0.05615,0.00026,0,0,0.0089,0.05622,0,0,0.49404,0.40402,0.06387,0.05983,8.78869,0.110204135,0.020439958
LongJump3p1__2160_30fps_o.yuv,0.01562,0.00026,0,0,0.00338,0.05638,0,0,0.49774,0.40468,0.002,0.05182,9.05509,0.111361982,0.027418235
LongJump3p2__2160_30fps_a.yuv,0.01562,0.00027,0,0,0.04339,0.1513,0,0,0.48839,0.42751,0,0.01547,10.20942,0.069546173,0.054533678
LongJump3p2__2160_30fps_c.yuv,0.07052,0.00028,0,0,0.02304,0.11105,0,0,0.49502,0.42891,0.00029,0.01826,13.8413,0.083399898,0.054138384
LongJump3p2__2160_30fps_d.yuv,0.01803,0.00025,0,0,0.00442,0.07098,0,0.05742,0.4835,0.42737,0.00116,0.05621,9.2714,0.084025902,0.051635967
LongJump3p2__2160_30fps_f.yuv,0.07995,0.00025,0,5.00E-05,0.02064,0.11317,0,0,0.48744,0.42713,0.00069,0.01582,13.00573,0.077587886,0.053776886
LongJump3p2__2160_30fps_i.yuv,0.01562,0.00028,0,0,0.17955,0.08165,0,0,0.48582,0.42813,0.62443,0.06015,8.33123,0.077975445,0.055905162
LongJump3p2__2160_30fps_j.yuv,0.05615,0.00026,0,0,0.04346,0.07516,0,0,0.49003,0.42807,0.14001,0.05247,9.09169,0.08254263,0.042439919
LongJump3p2__2160_30fps_o.yuv,0.01562,0.00027,0,0,0.00532,0.07432,0,0,0.49399,0.42879,0.00245,0.0468,9.58557,0.084113367,0.055789725
MCML03basketball_2160_30fps_a.yuv,0.01563,0.00028,0,0,0.03899,0.14779,0,0,0.46619,0.33234,0,0.04563,4.27549,0.073461838,0.0417548
MCML03basketball_2160_30fps_c.yuv,0.0388,0.00023,0,0,0.01494,0.13498,0,0,0.468,0.33268,0.00094,0.04084,4.2104,0.079160138,0.041929988
MCML03basketball_2160_30fps_d.yuv,0.01671,0.0002,0,0,0.01146,0.12526,0,0.08787,0.45246,0.33253,0.00044,0.04503,3.69818,0.078883156,0.038595986
MCML03basketball_2160_30fps_f.yuv,0.08978,0.00022,0,0,0.01969,0.1304,0,0,0.46201,0.33218,0.00117,0.01103,4.33638,0.079170534,0.041655085
MCML03basketball_2160_30fps_i.yuv,0.01563,0.00027,0,0,0.24677,0.13554,0,0,0.46327,0.33265,0.40372,0.04741,3.98791,0.075591941,0.041947178
MCML03basketball_2160_30fps_j.yuv,0.05617,0.00026,0,0,0.06764,0.13502,0,0,0.4647,0.33267,0.09591,0.04706,4.05312,0.078480366,0.032211363
MCML03basketball_2160_30fps_o.yuv,0.01563,0.00028,0,0,0.01506,0.1387,0,0,0.46796,0.33265,2.00E-05,0.03857,4.21264,0.079226255,0.041962029
netflixcrowdrun_1080_25fps_a.yuv,0.01562,0.00028,0,0,0.09122,0.1751,0,0,0.48246,0.48032,0,0.01578,1.63666,0.112918914,0.095358797
netflixcrowdrun_1080_25fps_c.yuv,0.07458,0.00026,0,0,0.03687,0.09023,0,0,0.48148,0.47352,0.00036,0.01373,2.69445,0.163876493,0.086962548
netflixcrowdrun_1080_25fps_d.yuv,0.01871,0.00026,0,0,0.00766,0.08749,0,0.02013,0.47211,0.48314,0.00011,0.06197,1.54905,0.186758084,0.09513471
netflixcrowdrun_1080_25fps_f.yuv,0.07491,0.00026,0,0,0.0171,0.09163,0,0,0.47872,0.47926,0.00017,0.0148,2.55468,0.18103797,0.096382473
netflixcrowdrun_1080_25fps_i.yuv,0.01562,0.00021,0,0,0.00015,0.09088,0,0,0.4779,0.47812,0.01597,0.06099,1.61256,0.273806039,0.089447088
netflixcrowdrun_1080_25fps_j.yuv,0.05692,0.00026,0,0,0.00645,0.09041,0,0,0.48209,0.48164,0.0032,0.05933,1.61636,0.20471866,0.069503474
netflixcrowdrun_1080_25fps_o.yuv,0.01562,0.00027,0,0,0.00801,0.09025,0,0,0.48204,0.48251,0.00012,0.05899,1.61618,0.186929176,0.10000816
ntbasketballp1_1080_25fps_a.yuv,0.01562,0.00028,0,0,0.09571,0.23047,0,0,0.42639,0.35121,1.00E-05,0.03082,2.461,0.072550145,0.080890164
ntbasketballp1_1080_25fps_c.yuv,0.06189,0.00026,0,0,0.03053,0.14385,0,0,0.42961,0.34888,0.00012,0.01453,3.6928,0.103138264,0.077724882
ntbasketballp1_1080_25fps_d.yuv,0.01797,0.00023,0,0,0.00491,0.11075,0,0.07407,0.41908,0.35261,0.00064,0.07159,2.42394,0.114973222,0.074351645
ntbasketballp1_1080_25fps_f.yuv,0.06001,0.00026,0,0,0.02536,0.1435,0,0,0.42203,0.34795,0.00024,0.01522,3.356,0.10306918,0.079428759
ntbasketballp1_1080_25fps_i.yuv,0.01562,0.00016,0,0,0.00162,0.11218,0,0,0.42017,0.34567,0.01451,0.09001,2.32253,0.230607484,0.070143326
ntbasketballp1_1080_25fps_j.yuv,0.05625,0.00022,0,0,0.00479,0.11533,0,0,0.42808,0.35147,0.00384,0.07107,2.41231,0.139282847,0.056258783
ntbasketballp1_1080_25fps_o.yuv,0.01562,0.00024,0,0,0.00554,0.11663,0,0,0.4283,0.35261,0.00086,0.06395,2.45702,0.115278118,0.081920513
ntbasketballp2_1080_25fps_a.yuv,0.01562,0.00028,0,0,0.05833,0.21235,0,0,0.42563,0.33693,2.00E-05,0.03558,2.47089,0.072304854,0.070854462
ntbasketballp2_1080_25fps_c.yuv,0.04392,0.00027,0,0,0.01418,0.13313,0,0,0.42815,0.33724,9.00E-05,0.01638,3.27775,0.106874944,0.07016718
ntbasketballp2_1080_25fps_d.yuv,0.01637,0.00023,0,0,0.00463,0.11707,0,0.12069,0.41095,0.33615,0.0007,0.0769,2.37813,0.1063505,0.061614856
ntbasketballp2_1080_25fps_f.yuv,0.0453,0.00027,0,0,0.01505,0.13485,0,0,0.4224,0.33597,0.00012,0.01655,3.40706,0.105646537,0.070049646
ntbasketballp2_1080_25fps_i.yuv,0.01562,0.00017,0,0,0.00069,0.11889,0,0,0.41516,0.33294,0.01427,0.07701,2.39203,0.197424293,0.062452292
ntbasketballp2_1080_25fps_j.yuv,0.05615,0.00022,0,0,0.00432,0.12062,0,0,0.42652,0.33745,0.00371,0.06185,2.40141,0.12602683,0.049651411
ntbasketballp2_1080_25fps_o.yuv,0.01562,0.00024,0,0,0.00538,0.12133,0,0,0.42759,0.33819,0.00092,0.05788,2.41319,0.106941701,0.071908477
QuarterBackSneakp1_1080_30fps_a.yuv,0.01563,0.00028,0,0,0.12581,0.24991,0,0,0.49652,0.27418,1.00E-05,0.01442,4.40635,0.058745765,0.089114453
QuarterBackSneakp1_1080_30fps_c.yuv,0.01566,0.00025,0,0,0.03746,0.17821,0,0,0.50297,0.27508,3.00E-05,0.01668,4.54226,0.07318195,0.090182318
QuarterBackSneakp1_1080_30fps_d.yuv,0.01805,0.00024,0,0,0.02862,0.17028,0,0.01435,0.48295,0.27575,0.00046,0.03858,4.20651,0.072874113,0.088075802
QuarterBackSneakp1_1080_30fps_f.yuv,0.05153,0.00026,0,0,0.05282,0.17587,0,0,0.49583,0.27332,0.0001,0.01433,5.50304,0.072968217,0.089086695
QuarterBackSneakp1_1080_30fps_i.yuv,0.01563,0.0001,0,0,0.00115,0.17514,0,0,0.47969,0.26692,0.04329,0.05455,4.23269,0.215153379,0.078466368
QuarterBackSneakp1_1080_30fps_j.yuv,0.05616,0.00023,0,0,0.02945,0.17889,0,0,0.49753,0.27205,0.00587,0.02546,4.40084,0.112559825,0.067471867
QuarterBackSneakp1_1080_30fps_o.yuv,0.01567,0.00027,0,0,0.03749,0.1803,0,0,0.50374,0.27513,3.00E-05,0.01598,4.47674,0.073258829,0.090235752
QuarterBackSneakp2_1080_30fps_a.yuv,0.01563,0.00027,0,0,0.07289,0.27131,0,0,0.4761,0.22806,2.00E-05,0.02506,11.77765,0.043967448,0.078025257
QuarterBackSneakp2_1080_30fps_c.yuv,0.06854,0.00024,0,0,0.05609,0.16396,0,0,0.48447,0.22215,0.00025,0.01144,23.8018,0.048962559,0.073262783
QuarterBackSneakp2_1080_30fps_d.yuv,0.01833,0.00022,0,0,0.01764,0.15416,0,0.06695,0.48732,0.22939,0.00111,0.0343,11.72818,0.054894986,0.070949255
QuarterBackSneakp2_1080_30fps_f.yuv,0.05947,0.00025,0,0,0.03909,0.17076,0,0,0.48711,0.22534,0.00025,0.01274,21.35143,0.053249755,0.076081217
QuarterBackSneakp2_1080_30fps_i.yuv,0.01562,9.00E-05,0,0,0.00038,0.16978,0,0,0.44615,0.22101,0.0373,0.05235,12.46467,0.18267536,0.067802808
QuarterBackSneakp2_1080_30fps_j.yuv,0.05617,0.00022,0,0,0.01846,0.17196,0,0,0.48567,0.22583,0.00567,0.02409,12.24787,0.089332786,0.058194965
QuarterBackSneakp2_1080_30fps_o.yuv,0.01563,0.00027,0,0,0.02422,0.17485,0,0,0.49965,0.2285,3.00E-05,0.01607,12.97841,0.054287471,0.078609159
Runners_2160_30fps_a.yuv,0.01619,0.00027,0,0,0.00535,0.1003,0,0,0.4902,0.3717,0,0.07253,1.65739,0.160063509,0.069542502
Runners_2160_30fps_c.yuv,0.07107,0.00026,0,0,0.0037,0.07754,0,0,0.4989,0.36865,0.00125,0.01521,4.15581,0.182708239,0.066247065
Runners_2160_30fps_d.yuv,0.01731,0.00027,0,0,0.0007,0.07242,0,0.10048,0.48235,0.37417,0.01185,0.12733,2.48037,0.197187292,0.062946804
Runners_2160_30fps_f.yuv,0.08917,0.00028,0,0,0.00187,0.07904,0,0,0.4902,0.37198,0.00114,0.02205,2.95678,0.196115178,0.068751591
Runners_2160_30fps_i.yuv,0.01589,0.00028,0,0,0.30608,0.0733,0,0,0.4902,0.37343,0.45146,0.12572,2.45278,0.194277361,0.070257949
Runners_2160_30fps_j.yuv,0.05628,0.00028,0,0,0.07719,0.07338,0,0,0.49032,0.37333,0.11628,0.12112,2.40351,0.19653083,0.053722152
Runners_2160_30fps_o.yuv,0.01585,0.00028,0,0,0.00072,0.07367,0,0,0.49412,0.37306,0.01913,0.1195,2.50912,0.197083789,0.070198726
skateboarding_1080_30fps_a.yuv,0.04007,0.00025,0,0,0.14677,0.23046,0,0,0.50019,0.37776,1.00E-05,0.02257,2.25139,0.054002768,0.081460946
skateboarding_1080_30fps_c.yuv,0.0585,0.00023,0,0,0.0211,0.12417,0,0,0.50145,0.37754,8.00E-05,0.01654,2.46009,0.087311819,0.082068539
skateboarding_1080_30fps_d.yuv,0.0547,0.00022,0,0,0.01106,0.09546,0,0.01674,0.48547,0.37683,0.00014,0.02241,2.11371,0.090575668,0.079226304
skateboarding_1080_30fps_f.yuv,0.06773,0.00023,0,0,0.02328,0.12612,0,0,0.49614,0.37626,0.00014,0.01211,2.40553,0.084427489,0.081215982
skateboarding_1080_30fps_i.yuv,0.03494,0.00011,0,0,0.00198,0.09697,0,0,0.49997,0.37201,0.00537,0.03996,2.28532,0.22236411,0.071985015
skateboarding_1080_30fps_j.yuv,0.07119,0.00021,0,0,0.0096,0.09965,0,0,0.50262,0.37665,0.0015,0.02385,2.36644,0.120952606,0.060508657
skateboarding_1080_30fps_o.yuv,0.05329,0.00024,0,0,0.01245,0.10083,0,0,0.5013,0.37789,4.00E-05,0.0158,2.35131,0.090715042,0.082638155
Soccer_1080_30fps_a.yuv,0.03649,0.00028,0,0,0.06057,0.16569,0,0,0.51981,0.34968,2.00E-05,0.01309,3.28968,0.135954399,0.074868573
Soccer_1080_30fps_c.yuv,0.058,0.00027,0,0,0.01358,0.08385,0,0,0.52093,0.35637,0.00016,0.01624,3.68616,0.224230973,0.078846592
Soccer_1080_30fps_d.yuv,0.05129,0.00026,0,0,0.01314,0.08256,0,0.06695,0.50797,0.35609,0.00056,0.02066,3.304,0.225391077,0.071265298
Soccer_1080_30fps_f.yuv,0.07406,0.00027,0,0,0.02362,0.09385,0,0,0.51418,0.3499,0.00022,0.01312,3.7219,0.199356236,0.077200727
Soccer_1080_30fps_i.yuv,0.03675,0.00021,0,0,0.00674,0.0846,0,0,0.51705,0.35083,0.01314,0.02252,3.58811,0.285567422,0.070026507
Soccer_1080_30fps_j.yuv,0.06925,0.00026,0,0,0.01106,0.0837,0,0,0.52107,0.35512,0.00329,0.01697,3.63499,0.241044999,0.058076491
Soccer_1080_30fps_o.yuv,0.05244,0.00028,0,0,0.01299,0.0836,0,0,0.52055,0.35658,0.00017,0.01559,3.71405,0.226141681,0.079026043
src05_1080_30fps_a.yuv,0.01562,0.00028,0,0,0.11709,0.17927,0,0,0.48907,0.21463,0,0.01406,1.56254,0.117856525,0.019796797
src05_1080_30fps_c.yuv,0.09345,0.00027,0,0,0.02068,0.11006,0,0,0.50583,0.21258,5.00E-05,0.01207,2.04839,0.178244395,0.012726575
src05_1080_30fps_d.yuv,0.01743,0.00024,0,0,0.01215,0.09741,0,0.10048,0.48991,0.22125,0.00023,0.05732,1.60028,0.194730298,0.018869701
src05_1080_30fps_f.yuv,0.08997,0.00027,0,0,0.01734,0.10218,0,0,0.50344,0.21886,6.00E-05,0.01785,1.80284,0.192343445,0.016993122
src05_1080_30fps_i.yuv,0.01562,0.00024,0,0,0.01199,0.09875,0,0,0.50277,0.22103,0.00132,0.05664,1.6407,0.19743032,0.019904233
src05_1080_30fps_j.yuv,0.05615,0.00024,0,0,0.01161,0.09872,0,0,0.50947,0.22128,0.00044,0.04722,1.62822,0.197604735,0.01583076
src05_1080_30fps_o.yuv,0.01563,0.00025,0,0,0.0128,0.09873,0,0,0.50943,0.22137,0.00024,0.0452,1.64027,0.196297895,0.020351572
src09_1080_30fps_a.yuv,0.01595,0.00026,0,0,0.20291,0.23684,0,0,0.50831,0.18772,0,0.02966,1.45266,0.049317748,0.054282141
src09_1080_30fps_c.yuv,0.07719,0.00024,0,0,0.08366,0.14353,0,0,0.51522,0.18474,4.00E-05,0.0174,1.6759,0.064180733,0.051511282
src09_1080_30fps_d.yuv,0.01878,0.00022,0,0,0.0202,0.09902,0,0.01674,0.49443,0.18841,0.00016,0.06201,1.38979,0.0739542,0.052880982
src09_1080_30fps_f.yuv,0.05362,0.00024,0,0,0.05828,0.12433,0,0,0.50805,0.18642,5.00E-05,0.02222,1.65356,0.069367137,0.053340414
src09_1080_30fps_i.yuv,0.01619,0.00015,0,0,0.00896,0.10319,0,0,0.50323,0.18371,0.01162,0.07062,1.3948,0.150990735,0.048824371
src09_1080_30fps_j.yuv,0.05656,0.00021,0,0,0.01883,0.10363,0,0,0.51252,0.1873,0.00223,0.06178,1.44863,0.097547037,0.041428053
src09_1080_30fps_o.yuv,0.01707,0.00023,0,0,0.02399,0.10448,0,0,0.51389,0.18883,0.00017,0.05811,1.46168,0.073973886,0.055272622
TouchdownDayp1_1080_30fps_a.yuv,0.01613,0.00027,0,0,0.12912,0.27413,0,0,0.50984,0.23855,1.00E-05,0.03256,1.78562,0.04959784,0.071837164
TouchdownDayp1_1080_30fps_c.yuv,0.03682,0.00026,0,0,0.03451,0.15113,0,0,0.51853,0.23852,3.00E-05,0.02395,2.1445,0.067415554,0.07163784
TouchdownDayp1_1080_30fps_d.yuv,0.01905,0.00021,0,0,0.01169,0.1132,0,0.05742,0.50523,0.23924,0.00037,0.05613,1.72992,0.070340446,0.066504436
TouchdownDayp1_1080_30fps_f.yuv,0.05434,0.00025,0,0,0.04524,0.16048,0,0,0.51054,0.23559,0.00011,0.01759,2.11311,0.06397521,0.070234235
TouchdownDayp1_1080_30fps_i.yuv,0.01626,0.00013,0,0,0.00168,0.11943,0,0,0.50914,0.23235,0.01443,0.06073,1.74385,0.186497302,0.063722089
TouchdownDayp1_1080_30fps_j.yuv,0.05668,0.00021,0,0,0.01201,0.12227,0,0,0.51661,0.23676,0.00425,0.04858,1.78082,0.104821048,0.054606229
TouchdownDayp1_1080_30fps_o.yuv,0.01756,0.00024,0,0,0.0152,0.12408,0,0,0.51808,0.23926,0.00023,0.04026,1.79205,0.069685163,0.072555405
TouchdownDayp2_1080_30fps_a.yuv,0.01564,0.00026,0,0,0.10584,0.26025,0,0,0.50457,0.2179,2.00E-05,0.03812,2.46597,0.030003721,0.082295163
TouchdownDayp2_1080_30fps_c.yuv,0.01569,0.00023,0,0,0.01467,0.10942,0,0,0.511,0.2177,0.00019,0.02069,2.54784,0.042137865,0.082390343
TouchdownDayp2_1080_30fps_d.yuv,0.01745,0.0002,0,0,0.00855,0.0958,0,0.10048,0.49155,0.21721,0.00027,0.04641,2.35141,0.04302093,0.072930299
TouchdownDayp2_1080_30fps_f.yuv,0.04683,0.00024,0,0,0.03824,0.13448,0,0,0.50534,0.21649,7.00E-05,0.01264,3.20717,0.040447871,0.081554712
TouchdownDayp2_1080_30fps_i.yuv,0.01562,8.00E-05,0,0,6.00E-05,0.1037,0,0,0.48429,0.20883,0.01988,0.05611,2.39676,0.189466671,0.070282312
TouchdownDayp2_1080_30fps_j.yuv,0.05617,0.00019,0,0,0.01099,0.10694,0,0,0.50441,0.21476,0.00304,0.02871,2.4569,0.082160143,0.060778001
TouchdownDayp2_1080_30fps_o.yuv,0.01568,0.00023,0,0,0.01363,0.108,0,0,0.51104,0.21774,0.00018,0.02085,2.52556,0.042196056,0.082416639
TouchdownPassp1_1080_30fps_a.yuv,0.01595,0.00026,0,0,0.19534,0.23788,0,0,0.50875,0.17908,0,0.03197,1.45189,0.04717619,0.052087965
TouchdownPassp1_1080_30fps_c.yuv,0.082,0.00022,0,0,0.10534,0.15414,0,0,0.5141,0.1734,6.00E-05,0.01328,1.84454,0.057642554,0.047303936
TouchdownPassp1_1080_30fps_d.yuv,0.01716,0.00022,0,0,0.01749,0.09693,0,0.01435,0.49466,0.18015,0.00016,0.06288,1.38344,0.071737503,0.051201564
TouchdownPassp1_1080_30fps_f.yuv,0.05398,0.00024,0,0,0.05389,0.12338,0,0,0.5081,0.1777,4.00E-05,0.02339,1.6774,0.066996271,0.05113698
TouchdownPassp1_1080_30fps_i.yuv,0.01613,0.00015,0,0,0.0084,0.10127,0,0,0.50288,0.17514,0.01032,0.0713,1.39003,0.145749198,0.046748308
TouchdownPassp1_1080_30fps_j.yuv,0.05647,0.00021,0,0,0.0164,0.10189,0,0,0.51261,0.17858,0.00214,0.06316,1.44533,0.094281833,0.039759472
TouchdownPassp1_1080_30fps_o.yuv,0.01682,0.00023,0,0,0.02083,0.10278,0,0,0.51412,0.18018,0.00017,0.05912,1.45658,0.071501488,0.053013852
TouchdownPassp2_1080_30fps_a.yuv,0.01698,0.00027,0,0,0.2503,0.22116,0,0,0.49906,0.24864,0,0.03397,1.49365,0.056815479,0.066394982
