video,avg_blockiness,max_blockiness,min_blockiness,avg_blur,max_blur,min_blur,avg_color1,max_color1,min_color1,avg_color2,max_color2,min_color2,avg_color3,max_color3,min_color3,avg_color4,max_color4,min_color4,avg_color5,max_color5,min_color5,avg_color6,max_color6,min_color6,avg_color7,max_color7,min_color7,avg_color8,max_color8,min_color8,avg_noise,max_noise,min_noise,avg_brisque,max_brisque,min_brisque,avg_flicker,mos
B048.mp4,0.701524086,0.9975,0,0.866631632,1,0.553851256,71.31426304,99.0564464,63.34259549,46.26453345,60.37716288,38.88030681,48.54314121,53.18115969,38.03803658,68.33152481,78.59778066,57.00419602,79.96121191,84.76902018,61.8122895,64.79199099,73.14064963,61.29227465,71.25300704,77.35957182,65.85737821,91.26010867,97.4624021,85.84996971,0.659563929,0.860470518,0.453815171,0.597238791,0.697826559,0.342157667,0.003468824,65.9427
B049.mp4,0.807213455,0.99875,0.625,0.420709399,0.560215527,0.308223819,125.8479323,133.6280176,115.6127431,26.63786238,29.02823635,24.44859372,-21.74829812,-18.29108653,-24.74551005,36.26964627,39.18298273,32.88953616,136.7138271,154.6983757,116.4367947,65.16211604,67.38384652,60.80530486,-24.80693607,38.48419867,-51.88713235,76.7149416,79.35424576,72.73176265,1,1,1,0.441966125,0.556036767,0.316245076,0.001829706,78.5928
B050.mp4,0.44067691,0.99375,0,0.923850696,1,0.677391831,67.45080604,75.03600152,59.29413628,47.47962057,56.34274617,39.86203198,46.60688409,56.35887664,34.00347934,66.60356839,78.87008713,53.15637361,96.47746128,113.2805718,78.24593533,60.65430914,76.18520489,55.31196994,63.08859769,83.69975966,55.94414243,83.42893509,103.6327807,76.83500309,0.51953784,0.831579221,0.282815413,0.637463631,0.868690375,0.441437523,0.00442634,77.2019
B051.mp4,0.624148671,0.9875,0,0.510660807,0.990468305,0.256350283,64.51601836,88.76609484,48.48461046,40.60866215,51.43801023,31.13581506,35.26447078,48.44054986,17.42206249,55.23939802,69.50808517,40.35072843,89.40445705,111.8884505,74.84452148,46.5772694,56.9414161,33.92452625,46.93566567,56.67312379,36.30901999,65.94141207,76.28051266,53.35728354,0.944236312,1,0.517244667,0.529936425,0.965179209,0.161201031,0.001673124,46.0611
B052.mp4,0.915631229,0.99875,0.725,0.215201446,0.69013903,0.065961998,44.84152446,57.68166558,36.19837565,21.38310249,36.27168812,9.769878111,20.44755283,40.21539927,5.486769256,31.74458083,53.72688177,14.82801776,161.6977591,176.7126899,123.8404156,57.30576192,89.15709735,42.21200408,-38.40435898,22.87936648,-61.94920406,67.70043096,95.11249796,49.45606447,0.999926383,1,0.977841169,0.524085674,1.320224239,0.397917849,0.035445471,58.6099
B053.mp4,0.805095515,0.9375,0.6875,0.248023233,0.318747643,0.18751184,60.68413338,75.9444043,47.28825846,42.06286545,46.75812309,33.73255175,31.54037956,40.08991563,-27.51808156,51.80029844,56.38048886,45.92471191,111.6794205,129.3492263,94.42576823,69.33557855,82.78122673,61.89360632,60.92363467,75.86253769,41.93199257,84.44870187,96.69545441,75.08890565,0.994486869,1,0.917953156,0.452997756,0.521223667,0.399803864,0.02223573,74.9505
B054.mp4,0.991475666,1,0.97125,0.027388063,0.086943051,0.018811576,125.5595288,169.1489214,110.6780013,126.4686794,127.0093719,118.2992328,24.53600511,80.82579946,-105.3099322,127.3765166,131.5242969,126.7128361,1.189704917,3.508552517,0.938559028,5.092891548,14.50832229,4.181334376,15.20675428,33.68174992,13.24180728,27.95623739,53.78576537,24.9634534,1,1,1,0.825046886,0.918761598,0.657964445,0.134827834,27.2126
B055.mp4,0.903326412,0.99625,0.625,0.48610069,0.927605354,0.190279047,117.3331455,142.1199371,94.13508789,36.64622362,60.68575221,31.33936032,-18.0833131,18.68142377,-45.27287753,49.14262845,74.59250324,40.98122797,92.09447953,104.9011263,75.51497721,29.98136274,66.16666097,21.7423238,4.897622259,76.86538571,-19.73209069,43.97725436,95.57802206,28.42140785,0.989074582,1,0.810031711,0.50992226,0.673400159,0.420766102,0.002329731,64.193
B056.mp4,0.782603821,0.9975,0.625,0.871427577,1,0.590319805,107.8671668,127.9774577,59.31058051,51.75616762,61.22244879,40.03900574,-17.63564473,35.81197837,-53.14782257,61.45208965,72.54654196,48.76775133,155.687557,171.2282747,134.9900239,75.71419369,90.0316887,67.85778263,-24.8247565,60.98790274,-65.3819358,87.00045437,97.62691618,81.0749799,0.590706419,0.819657939,0.44806918,0.579260162,0.71586328,0.413655292,0.081116614,62.6744
B057.mp4,0.603060631,0.99875,0.2475,0.706229196,1,0.133181329,81.03825661,106.3600836,40.33926866,41.39016056,61.26619421,11.94584303,44.33501677,67.90375457,-10.91247693,63.93956695,86.25054284,18.84631465,154.4406689,192.49838,100.1294499,60.09357449,85.24537889,18.56762053,-38.75782315,57.91125181,-74.47668981,75.42536196,95.25175381,28.97678445,0.803455228,1,0.371993081,0.527852875,0.707706397,0.415370043,0.012075187,59.9947
B058.mp4,0.818658638,0.9975,0.55875,0.485331621,0.850123793,0.240631697,67.47744895,117.0479839,40.61581706,53.60038266,89.17408803,35.28285768,45.3045692,68.04774304,10.47467583,68.92771235,101.6847641,47.02375598,88.98881392,106.6173492,57.1720421,66.27833291,86.6348861,50.87414331,59.53590276,79.53045738,46.46576312,85.05736392,104.6277019,78.58603814,0.977726747,1,0.782549773,0.491277143,0.787277324,0.193058091,0.012381899,58.367
B059.mp4,0.851403654,0.99625,0.625,0.242497716,0.488082925,0.078901495,53.38453487,87.69139214,39.27022461,33.7494453,47.04373227,25.35019231,23.95071447,34.46377608,-24.64859743,42.96112203,57.63160412,30.94142141,125.0056115,154.1486643,85.19626519,63.46786001,69.85658206,55.85090721,6.647532626,64.39845592,-49.9274046,73.41497689,82.40219235,64.78191866,1,1,1,0.543804376,0.657055478,0.386354847,0.001922813,52
B060.mp4,0.792167774,0.99875,0.2125,0.283695437,0.428752293,0.166592139,57.71572468,80.99759006,37.45912977,38.86097935,50.83751257,26.14262427,27.54049075,39.78573656,17.11742253,49.3734651,63.67447618,33.93471092,104.768495,129.3592882,81.61834201,63.32923187,80.45088912,49.91716492,59.89581083,82.96883149,38.82893199,83.89935585,104.6349076,68.42338182,0.998371687,1,0.957150748,0.504731256,0.685985652,0.355414887,0.008262207,59.4882
B061.mp4,0.823629568,0.98375,0.625,0.684827329,0.882920336,0.276808411,29.23883102,35.67771701,25.71101345,23.72384299,25.76620338,22.0223438,23.75562166,26.39933763,18.88836797,32.15121472,35.78070727,28.03257106,122.8138233,133.6052886,116.9410601,62.69157089,69.66032744,56.25084166,-13.40932086,25.73537622,-31.6067176,72.07814811,80.39535051,66.50575805,0.728825043,1,0.472136122,0.444762361,0.560040529,0.322964657,0.028334222,63.7011
B062.mp4,0.780095515,0.995,0.1975,0.209803289,0.394390023,0.060190681,84.45933655,100.4764692,67.50327474,42.82425481,54.98683567,34.8854457,6.033822845,32.14894284,-31.86389286,53.1425672,63.18899456,45.89366223,106.8954637,120.9110525,81.86235569,39.31445704,50.75841732,30.45915022,26.7672778,40.25978884,-16.63691339,51.76996311,60.57600949,44.95409433,1,1,1,0.509230938,0.588246414,0.401064679,0.00413334,56.8361
B063.mp4,0.983957641,0.99875,0.94625,0.160363176,0.525502825,0.0377957,70.6981446,74.63095812,64.13990777,4.018672924,4.658115829,3.624721931,1.458812679,6.123081025,-3.588208691,6.12340661,9.685453083,4.69219457,190.573041,200.1761664,176.7423535,17.10097712,21.21571383,11.62185131,-22.38358592,-12.96674789,-29.2315971,28.77796237,37.29534884,17.03863284,1,1,1,0.500237945,0.621448229,0.449057188,0.02587446,44.152
B064.mp4,0.642769934,0.99375,0.10625,0.361989766,0.530700862,0.161383415,93.44387989,129.9076541,80.44350043,50.72817489,75.40382542,43.41147224,27.97286829,57.54727739,-51.99665311,63.37629156,87.996171,56.21029305,66.04349637,86.36673394,28.08827691,56.46737192,75.30912918,32.30778913,67.71892932,78.81655528,44.4790063,85.55399973,96.00597421,61.72272299,0.986323011,1,0.922769739,0.487222311,0.660215845,0.345748057,0.030468436,60.0559
B065.mp4,0.811881229,0.99375,0.625,0.775928144,0.905212436,0.392360249,162.4950842,200.9807259,152.5073557,72.85394044,77.62198544,63.0199237,-64.56475082,-59.19588748,-72.93713026,91.38813092,95.28707307,87.91222671,71.22761019,79.35312391,39.63709527,60.78377301,65.34392156,47.68751764,66.17067576,70.45439541,61.44796994,87.49842655,92.02940842,80.48336702,0.886945777,1,0.792558971,0.450189737,0.543747923,0.33065758,0.049585755,58.7207
B066.mp4,0.325490033,0.9275,0.06375,0.341681758,0.677850364,0.218452234,124.102425,130.9420866,94.31369792,60.85010667,68.15897649,58.58127018,-28.61032142,47.01305943,-48.1475192,70.72841059,79.97631226,66.85736274,77.78124348,101.4737869,71.48841905,45.25751236,68.54072052,39.71181723,48.13294456,72.21082049,41.90886228,67.10985977,93.78027104,59.01799666,0.958176953,1,0.530008032,0.52672991,0.692593604,0.460330982,0.031502363,57.5947
B067.mp4,0.706666667,0.99875,0.46,0.346712028,0.537299732,0.199315747,64.35332903,72.27120009,51.32145942,36.13990145,46.82893263,32.05883574,20.32080033,43.67204944,-22.07313383,50.80594989,63.4029495,43.05856882,132.083534,145.2355295,107.1181445,53.64999359,72.56049098,43.74735052,6.33839634,61.81309908,-34.56125281,69.45074104,87.51464368,60.83205998,0.992371211,1,0.944185012,0.446956785,0.518722514,0.308591992,0.012178864,70.6193
B068.mp4,0.777,0.84,0.70875,0.270677278,0.368642539,0.194611685,53.47447118,63.96757487,46.33421224,34.78408161,36.10721016,32.88945143,15.37591433,26.04884248,-21.84988796,42.67587168,46.15631855,39.08566684,136.637815,151.980434,121.4417914,67.34213769,71.95949833,58.91538095,49.21503882,56.33873231,31.4314064,76.72983326,80.37235628,73.19595269,0.938400844,1,0.770717254,0.506853531,0.5896213,0.386377819,0.016516589,76.6719
B069.mp4,0.835291667,0.91375,0.6975,0.271898037,0.519980193,0.14491466,34.63784323,37.24535373,31.41400716,18.49830488,20.88101074,17.01343211,18.80171455,20.48906089,17.39961174,24.73605423,26.82177401,23.25372112,144.765533,161.9615148,128.5188053,70.47711332,77.9296709,63.8528864,-34.53762216,41.50021971,-54.65126219,79.85632569,84.42658475,75.22659959,0.995297164,1,0.905369673,0.424418217,0.490607023,0.387968242,0.004093221,68.4948
B070.mp4,0.5552875,0.9825,0.0075,0.445397891,0.67650335,0.171303393,169.2740864,189.3795649,131.1403082,32.30156042,38.16035941,26.23324107,-33.40351469,-18.98606513,-40.65114739,52.81544712,60.05249884,41.16330273,119.4113817,131.8973166,108.1429579,57.26691329,60.9627193,52.61529328,47.86757914,53.70223858,38.70735741,72.25808632,75.62351337,67.93365848,0.983456216,1,0.895943441,0.422078284,0.518337305,0.299158204,0.00096009,56.4128
B071.mp4,0.913204167,0.95125,0.86875,0.231517462,0.425168661,0.118746963,40.29998471,52.47177843,21.64171658,21.77329645,25.00956383,13.43700036,7.066169985,20.24215165,-13.76115735,27.29888908,30.47477571,20.83087211,176.6386355,185.6652463,168.4178331,46.3239396,56.6978781,37.97700659,-39.52160166,-29.28698661,-52.7523319,57.57218855,71.14372328,46.04708106,0.983074937,1,0.85701638,0.393545574,0.452652262,0.343846937,0.014919724,81.3516
B072.mp4,0.880570833,0.9325,0.8175,0.418144678,0.556984568,0.314762125,48.23442357,55.00806749,38.36837348,22.87811677,26.59009697,19.86157787,1.982196112,15.24837454,-12.84249594,28.23016726,32.03112988,24.52719815,168.774408,179.6983301,161.7999197,49.45067761,58.87253289,42.79362032,-36.28941449,-31.8750218,-40.39089138,58.94679832,68.60318212,51.17881269,0.910526321,1,0.844844592,0.385405311,0.469877236,0.317964924,0.005104671,82.573
B073.mp4,0.9329125,0.99125,0.77375,0.350487494,0.54968405,0.10537563,59.96203039,73.57424696,40.26786567,33.71254144,41.59403555,21.81926564,10.80524867,29.4283222,-19.62230096,38.428707,45.94659632,25.50737314,166.5712571,194.6645909,118.6200911,47.54909971,87.6650877,36.20913478,-25.1743913,45.22582188,-73.71204212,57.43514901,94.43470474,46.6073287,0.989886588,1,0.936123829,0.432029519,0.591593159,0.351519227,0.008174115,66.0347
B074.mp4,0.105379167,0.8175,0,0.522261489,0.605784651,0.3229182,66.45859361,75.31147135,57.98863173,54.58132578,58.17446776,51.44250378,51.99300172,56.30851415,47.54916859,69.72381619,72.03290157,66.30336545,127.98679,135.3140788,117.2218913,65.33978661,68.11623398,60.49111576,42.66165914,49.0369703,37.24475932,77.74924712,80.39424627,73.95873064,0.926737259,1,0.820578689,0.429593585,0.576687137,0.377139011,0.004023712,83.0838
B075.mp4,0.8814125,0.99875,0.625,0.20166422,0.289446547,0.142187508,110.6572265,148.9876139,61.77283963,49.60493489,65.12523961,33.91175687,-24.99971803,38.63544132,-49.45399325,64.60520319,79.7691199,44.4940789,89.48157909,114.849018,69.31318793,75.65175988,85.02443364,68.04336032,79.0029068,87.48533909,67.89750376,99.70170297,107.5002347,89.25121723,1,1,1,0.40807671,0.467351842,0.363844289,0.006406648,55.4301
B076.mp4,0.877179167,0.9275,0.7775,0.934960334,1,0.645509754,44.5314435,49.65693902,42.04120768,19.34952284,27.75348978,16.24057578,20.4729543,26.16822044,12.82706875,30.76862046,37.15732391,22.80428709,162.8526271,175.6832726,143.5851931,61.61911412,70.89875869,54.07840102,-21.31838686,39.88263987,-47.74529725,69.59411591,76.41139573,63.97837264,0.697224483,0.928674989,0.487337799,0.440975862,0.471940054,0.409926901,0.009264117,85.2071
B077.mp4,0.754645833,0.99875,0.5425,0.98768036,1,0.838051108,64.1589997,92.54726454,33.54816189,46.99586049,61.72250695,26.69075037,44.69986302,54.42705282,30.60059356,65.39018926,81.05059678,42.79073478,106.5316672,118.1681402,81.93405382,56.89266307,61.13999632,51.22816875,50.09976772,54.38852727,44.45762731,72.89865483,76.48924931,67.84815401,0.479531742,0.621425658,0.288161289,0.636287725,0.720641689,0.527305645,0.001077739,81.9227
B078.mp4,0.912829167,0.99875,0.625,0.74931915,1,0.445655359,54.70661045,70.34990343,41.53573025,39.2291319,52.36548738,29.86205275,36.00766847,46.75322713,29.35349926,52.66161368,69.40586173,41.90880408,105.0934067,108.2572635,95.54757704,63.27779427,72.53570365,53.40681766,53.49555418,59.630542,38.89206508,78.81030879,85.93264553,67.47230518,0.777277058,0.966357831,0.514152864,0.502599883,0.619304619,0.384796821,0.00073198,87.6489
B079.mp4,0.5944625,0.77875,0.32625,0.540018515,0.616131811,0.404073079,40.06441931,44.30988824,36.60080621,27.35398638,30.25684142,25.03545175,23.62048108,26.49466149,20.35349059,36.04701448,38.78593122,33.58181389,105.3354033,124.3136144,96.38695855,66.64452861,69.29430534,61.75187825,42.62640974,58.83559877,-19.82486449,79.60722975,82.90502559,74.92133671,0.911551724,0.974213773,0.875503323,0.466756253,0.591083795,0.396867841,0.07067958,73.5323
B080.mp4,0.001116667,0.09125,0,0.911194352,1,0.67122496,65.69230192,74.71840061,50.45937717,51.10247247,56.67603892,47.7192879,53.10847231,62.42397643,43.54494533,71.89893086,81.23672423,62.84404171,128.31397,132.4337836,122.9317155,66.89275264,69.17424674,63.64288802,35.5804483,43.637057,-16.14825366,78.50604158,80.55536767,75.37712367,0.66408261,0.770767148,0.554365786,0.483770464,0.573990105,0.432337734,0.004223361,78.8136
B081.mp4,0.797873754,0.91125,0.715,0.258164651,0.532254268,0.115551139,103.1851003,108.2059809,101.4716721,13.99346445,29.25005587,9.8522269,-2.990296021,40.46317246,-16.77684318,32.60180933,56.5559571,24.24068293,169.0673065,180.3065104,163.0538574,39.51638049,53.67122884,31.09227491,-53.88909005,-43.65537839,-58.72882248,68.33252558,76.21158489,59.94916643,0.976871136,1,0.739048058,0.441671814,0.639525186,0.329751328,0.097601606,46.3822
B082.mp4,0.823541667,0.99375,0.625,0.321795135,0.572863584,0.11694711,61.04925093,66.57985135,55.59323025,41.52736831,46.85755602,29.62303175,51.54473847,56.3703443,41.31609659,69.57700824,75.05914126,57.80605271,122.0449126,132.5036198,110.6779492,67.04909754,71.43229738,61.51554172,-21.95799787,47.16749239,-43.83111073,76.69909437,80.85867797,69.16655496,0.947598888,1,0.794409124,0.525936954,0.627802717,0.381030276,0.072998146,39.3422
B083.mp4,0.660291667,0.98875,0,0.905979367,1,0.452356377,85.46739953,111.8091102,74.66837565,54.09811077,79.20522757,46.24409319,51.57484838,65.75626497,39.64353127,74.19089565,95.79703975,63.55123111,86.51587325,98.07119141,70.15691623,70.52478193,75.75850116,68.34280488,76.19567067,81.8380083,73.23337456,96.59316969,103.3715401,94.26456711,0.727272578,1,0.569178711,0.531646439,0.67741139,0.100868036,0.031181174,47.1299
B084.mp4,0.794291667,0.99875,0.56875,0.357400913,0.882999589,0.200005716,26.56769061,31.85984592,21.43106228,21.53537575,24.47765875,18.16845441,25.42462748,28.54555703,16.09480487,35.63608514,40.1752018,23.04769478,138.6452282,160.3894575,100.2777951,37.33378391,47.16714954,26.25795956,40.06462622,55.57412265,27.87355513,53.57595406,71.90420363,39.29928922,0.997500573,1,0.937994598,0.404856978,0.514230626,0.233254658,0.006133424,27.3091
B085.mp4,0.403671096,0.57875,0.22375,0.720410117,0.824305401,0.446721806,60.36184404,75.1638878,53.92960612,29.64299177,43.7955443,26.51883703,30.76680253,37.24187531,20.93700617,48.34499046,57.36885032,45.72017804,142.6198124,157.551658,117.0491851,50.02967489,71.83677018,44.12557091,-41.41236161,9.131525771,-56.06993575,63.17025319,79.46001939,58.50984679,0.541525926,0.865154572,0.452897055,0.561288776,0.710736782,0.436715578,0.009112223,78.5556
B086.mp4,0.913766611,0.995,0.63,0.383287135,0.470723567,0.28376121,75.29299772,88.08029731,55.63506836,41.51262831,54.46623859,27.10135061,31.70335499,50.82584749,14.04911035,52.87529945,72.12483851,33.62380359,117.4507508,133.7050944,99.53120117,54.87399684,72.2103906,45.22855173,51.85383944,69.46843743,39.65349657,71.51371709,91.29148938,58.65474058,0.862558167,0.916322021,0.800483457,0.606372478,0.661653297,0.567147895,0.009871369,80.3536
B087.mp4,0.853091667,0.91875,0.79875,0.571563113,1,0.311835427,6.407871618,8.23992079,5.169807943,4.550049223,6.779403383,2.203245757,6.526539077,9.690614383,1.797809976,9.112891406,13.3593205,3.176719785,186.2946773,209.2561144,166.2368522,36.21493894,44.30121862,31.09402151,-8.700165866,23.92084372,-42.93536397,44.92989823,57.70230671,36.44651374,0.84217904,0.926022981,0.766509351,0.314158519,0.508667304,0.181270762,0.004326828,72.178
B088.mp4,0.88165,0.95625,0.79125,0.481286925,0.608409744,0.371823789,104.0788023,112.1364746,97.33720378,46.93320301,51.59523112,42.90041347,-17.55813856,27.51419393,-39.55566143,64.3708005,68.43414932,60.69063391,16.1674339,20.20619249,12.5539247,25.82498371,31.4036682,20.27967096,44.32083316,51.15903415,37.03625972,62.78659448,70.45610016,54.18865242,0.934546572,0.992792361,0.884557002,0.627398169,0.839643788,0.260520993,0.060368072,52.8177
B089.mp4,0.850404167,0.915,0.75875,0.472277817,0.639093207,0.265676076,26.36428404,35.0514974,19.90712023,21.94002385,29.01373962,13.88107452,27.87188257,32.8407119,17.64974552,36.91372469,43.06130012,24.53344969,159.9154662,163.8364193,153.9059375,36.34103588,43.20955664,26.68231756,-33.52028838,-19.52906476,-44.20613642,52.1763711,63.80265671,37.84842754,0.995776003,1,0.940975271,0.56860778,0.650353856,0.498141434,0.001837757,74.2079
B090.mp4,0.869400168,0.9525,0.76375,0.050524378,0.070752758,0.029047773,212.3346566,230.9615875,157.3720421,51.80096288,63.0912893,40.66552243,-58.68284522,31.48779113,-78.4827796,78.65996974,100.7001379,67.98781574,75.93429505,148.5369661,63.38470378,60.02224708,74.78455721,50.41254011,25.79920434,45.82628955,-49.0526627,66.53687522,85.27542005,59.54443046,1,1,1,0.523531203,0.639966401,0.452052895,0.056428591,26.0497
B091.mp4,0.870948997,0.99,0.63,0.316322568,0.887179504,0.185714417,26.79614179,77.88006185,14.62080512,27.05603467,88.16821115,12.99593425,35.72615836,92.86317444,22.15711236,49.00668466,112.5457003,34.62541856,131.6299168,151.526811,105.1261632,59.84689438,92.3289671,51.31445792,45.95645914,70.89540804,29.09690626,69.04682445,104.2877488,58.85964725,0.948415504,1,0.699189328,0.516021789,0.721324746,0.447507718,0.05520405,71.7738
B092.mp4,0.774314784,0.9975,0.625,0.436522553,0.686500191,0.258927828,45.50415068,74.07416884,28.77902995,44.43562291,59.0825921,30.12557792,49.67665343,60.86645178,33.34520283,65.20230232,77.74009474,43.45950198,127.0826826,141.0891363,110.0875716,64.72961494,77.04140655,54.54206044,15.94919412,48.46903768,-35.32086261,76.33676042,86.11521967,67.64950786,0.956742131,1,0.811360044,0.427697171,0.585621534,0.355032418,0.024780947,75.2238
B093.mp4,0.771843645,0.9425,0.66,0.808503315,1,0.177517987,41.18915209,53.09396267,29.86432183,49.38759039,67.35586884,29.06665604,67.04010052,89.06227102,28.75421622,86.8111229,110.1148389,39.3260333,130.4030905,153.2453657,117.4799392,63.80098734,79.04139064,54.59503289,-16.54241391,45.9251178,-52.77586511,75.10008409,88.96963013,65.77982505,0.645431776,1,0.415782318,0.614220692,0.726212349,0.525676167,0.050217581,70.0112
B094.mp4,0.830888704,0.9975,0.56125,0.481320072,0.674428947,0.346586915,28.49620786,35.35005425,24.54380208,20.88477459,28.99628265,16.1002408,23.54805045,41.51556873,9.620662509,34.35204115,57.57570682,20.4809619,141.1357841,148.8466471,129.8034657,53.45191455,61.07388066,48.42921786,-21.99024523,25.81880745,-39.23901965,63.76449743,72.11853746,56.47684443,0.89153977,0.937780459,0.831986116,0.606040546,0.701168438,0.534439676,0.048513056,72.7368
B095.mp4,0.050099668,0.71125,0,0.693553123,0.900553099,0.468727677,67.75903974,86.45352322,54.68065755,68.22183451,81.30204878,53.76786518,73.33369184,81.38560379,63.45980752,93.53456293,103.1785802,81.58983696,102.2696884,143.8379015,85.25601997,64.65770951,70.3847519,53.26841991,50.007352,69.36693649,-37.93245645,85.03242275,94.06302893,67.00398541,0.745070951,1,0.491589569,0.548406388,0.733945465,0.354696583,0.0131143,72.7588
B096.mp4,0.726492475,0.98375,0.5625,0.521228989,0.640329934,0.325606654,50.39225262,76.01990343,40.42185655,51.98676505,78.23794875,42.4242316,61.58364105,85.55388808,52.20240244,80.10653518,105.7569021,69.29296812,125.7712239,133.8324653,118.2063726,64.82048778,84.30101469,58.52651569,34.88630137,42.5154651,21.70956983,74.8160029,90.83232994,68.49266124,0.951288029,1,0.813306363,0.449716358,0.51255926,0.419756446,0.038062896,57.6856
B097.mp4,0.808029661,0.99875,0.60875,0.677283528,0.880421693,0.427404568,39.3706005,58.13942491,28.3798546,49.25115959,64.84626437,37.65945394,66.85261156,82.3240769,53.70328594,86.87634119,102.6634752,71.85075028,116.8910045,162.7073275,83.11533529,67.16004758,79.82122338,53.25101592,39.46711967,70.14861973,-45.88494208,85.53251039,97.5299236,71.46196903,0.688620631,0.93554798,0.452790801,0.508691223,0.785316104,0.32963813,0.013890102,60.4053
B098.mp4,0.6982875,0.9925,0.62625,0.865469899,1,0.605035396,60.33945528,77.73259332,45.5003928,47.37540363,53.84912814,40.82881398,44.86523448,63.3769501,30.89236895,66.01205377,82.1931089,54.96978404,130.7153192,161.7538281,87.67153103,59.75693907,75.48492267,52.5404601,12.85547285,52.22729355,-32.35186703,72.57433269,87.33930894,65.59184544,0.579298473,0.803323272,0.354963964,0.484458569,0.605582672,0.402482699,0.006315444,80.199
B099.mp4,0.818649666,0.9975,0.625,0.117348957,0.246252796,0.030450858,232.3286073,247.6578429,208.6438075,35.41395323,61.19119696,18.9381516,-41.50933348,-26.14299418,-60.59700159,53.2750355,74.98656245,32.29278668,174.1337092,205.9963184,158.2062326,46.13565956,67.28210836,22.9142472,-41.58145238,-22.94469517,-68.02739019,60.5153368,88.21777522,37.73296099,0.989001799,1,0.861168834,0.473548423,0.662041822,0.222207054,0.045155821,69.5399
B100.mp4,0.768220833,0.93125,0.6275,0.567388949,0.924964588,0.281031795,41.35437056,67.81267687,27.92602973,44.70537887,64.20360929,34.77167059,47.62709263,58.04822762,40.8132006,59.8754069,78.09944907,50.594298,159.67127,173.7535189,144.7439876,52.72250211,60.35281546,44.38465546,-37.65172089,26.575977,-50.53864181,64.45697762,70.90987732,57.25169205,0.99515784,1,0.902259552,0.388266621,0.56867509,0.191745392,0.005785584,80.2398
B101.mp4,0.729154167,0.995,0.17625,0.646806095,0.868997308,0.315128965,110.7849785,135.5920812,87.8133724,64.952345,75.7017558,56.81500445,2.382783748,39.93860936,-45.53888762,80.65679571,89.62299434,73.84874481,47.17809055,59.03249023,24.87993815,67.01335924,76.3390297,39.69602114,84.90156245,91.60172253,61.48778833,105.0352816,111.333656,82.67551545,0.886891129,1,0.756952785,0.546589065,0.775073825,0.378037024,0.041253978,59.2431
B102.mp4,0.869483333,0.9975,0.625,0.668770133,1,0.404450286,48.54798755,53.90657986,42.28490234,18.19259433,22.59017602,12.80488494,16.5921327,25.04637632,9.938395896,26.95449028,38.14234565,19.09141718,143.5203612,167.3078494,120.6273937,41.53926296,49.81185653,32.21203402,30.27409119,40.95572509,-16.78932619,52.43443521,59.50538141,40.38823736,0.650435695,0.86863883,0.405925375,0.502910919,0.715477568,0.33972007,0.005024431,88.0219
B103.mp4,0.562093023,0.99875,0,0.288851785,0.672067539,0.127270685,113.1536765,135.0976248,82.70746636,50.7470831,57.85506041,43.22035804,-22.7140473,31.86241331,-49.32086293,63.84600656,72.12150534,54.66487737,103.5112031,121.8420888,83.74186632,62.71524296,72.9481932,50.24295776,52.47058259,70.32219817,36.13173803,80.45565433,92.64835807,68.70575109,0.998853081,1,0.927366324,0.487823916,0.64865366,0.29804432,0.01472043,25.2484
B104.mp4,0.547819767,0.98375,0,0.836448217,1,0.400735663,75.26015593,92.27918077,55.61913628,51.45281509,62.30887587,40.50880135,39.53417509,53.3248999,28.58414317,64.81898321,73.69377789,50.14078169,139.0600692,146.1481228,129.8125933,72.04254832,74.94743594,69.14744686,11.96486811,51.43242484,-44.25883625,80.40181026,81.9171557,79.32108483,0.250786073,0.745149004,0,0.518017993,0.662690146,0.432180259,0.058127608,71.3464
B105.mp4,0.002429167,0.12375,0,0.465268043,0.602221188,0.330686429,35.8654307,40.30564128,33.97420573,40.40983639,47.68536097,37.99803882,47.50644363,56.76373771,43.64933147,61.43043001,73.92495405,56.38891096,114.5858577,127.144477,99.80677517,71.41546123,75.33248149,65.94588917,-32.23280586,-17.16448798,-43.7274878,76.65058847,80.78442475,70.87100597,0.981958598,1,0.953742681,0.439446725,0.511813772,0.401927002,0.047552654,70.9
B106.mp4,0.701754167,0.99625,0.31375,0.562406582,1,0.267830293,47.68559047,66.35498806,27.54420898,30.68754878,63.20803017,20.3796701,27.26677741,78.76078936,13.48921354,44.2321392,99.73749175,28.2903693,92.95227512,114.1758464,58.82012587,67.31022974,86.70643295,39.78746938,62.78410074,87.22959575,35.88022319,87.66170746,105.287917,59.26533842,0.889353847,0.999936621,0.615012848,0.493513691,0.951066645,0.35400331,0.00795825,57.0578
B107.mp4,0.8166375,0.99875,0.53875,0.733840863,1,0.430065122,48.1788849,57.80467231,41.02951823,30.26288181,48.83524279,19.45077118,35.51546013,57.30536648,22.79751492,49.70224764,74.97568009,35.90748739,151.3988389,177.4500879,120.5793001,70.50800478,80.72463456,55.43690602,-33.07474962,56.76087384,-60.88525264,81.2887466,87.35723574,72.70961671,0.556988416,0.748585317,0.341193968,0.595733473,0.815779159,0.457560746,0.006253809,76.7188
