video,avg_blockiness,max_blockiness,min_blockiness,avg_blur,max_blur,min_blur,avg_contrast,max_contrast,min_contrast,avg_color,max_color,min_color,avg_ltp,max_ltp,min_ltp,avg_noise,max_noise,min_noise,avg_brisque,max_brisque,min_brisque,avg_flickering_agh,avg_blockiness_agh,avg_letterBox_agh,avg_pillarBox_agh,avg_blockloss_agh,avg_blur_agh,avg_blackout_agh,avg_freezing_agh,avg_exposure_agh,avg_contrast_agh,avg_interlace_agh,avg_noise_agh,avg_si_agh,avg_ti_agh,MOS
crowdgreenp2_1080_25fps_a.yuv,0.616807143,0.77125,0.45,0.557752535,0.667144098,0.472137405,0.333173387,0.3332424,0.3330207,0.346764293,0.34743507,0.34623091,0.144765436,0.14516695,0.14415829,1,1,1,0.644739508,0.648664535,0.640770675,0.01583,0.00028,0,0,0.09305,0.22957,0,0,0.4902,0.35437,1.00E-05,0.0365,0.07730625,0.038266948,28.50167114
crowdgreenp2_1080_25fps_c.yuv,0.492321429,0.68,0.2525,0.493148842,0.577520166,0.435137137,0.333179103,0.3332404,0.3329539,0.34625658,0.34714622,0.34524768,0.142853917,0.14368657,0.14177819,1,1,1,0.56471315,0.594100557,0.551197659,0.08407,0.00027,0,0,0.04075,0.16023,0,0,0.49017,0.34808,0.00011,0.01449,0.090124415,0.032373016,30.14966798
crowdgreenp2_1080_25fps_d.yuv,0.612135714,0.7425,0.44125,0.568671288,0.625549314,0.497604924,0.333179978,0.3332533,0.333042,0.342683779,0.34446826,0.34160804,0.144181523,0.14487959,0.14351036,1,1,1,0.394285295,0.401018123,0.382343552,0.01812,0.00023,0,0,0.01054,0.13274,0,0.01724,0.47843,0.35478,0.00085,0.07932,0.105103691,0.038121973,58.42766786
crowdgreenp2_1080_25fps_f.yuv,0.520185714,0.6725,0.305,0.555360632,0.640236652,0.45891975,0.333183004,0.333251,0.333063,0.346019511,0.34687806,0.34504545,0.143652459,0.14466406,0.14260623,1,1,1,0.513399007,0.58148555,0.435865952,0.06354,0.00027,0,0,0.02611,0.15339,0,0,0.48621,0.35301,9.00E-05,0.01619,0.101595026,0.036792639,51.60077103
crowdgreenp2_1080_25fps_i.yuv,0.61503592,0.765,0.415,0.556950432,0.62246028,0.486173081,0.333180211,0.3332605,0.3330622,0.346356368,0.34724904,0.34574631,0.144633094,0.14524822,0.14398191,0.997422668,1,0.939828901,0.316707299,0.3969438,0.154880693,0.01585,0.00021,0,0,0.00616,0.13929,0,0,0.48627,0.35462,0.01485,0.06478,0.132350103,0.036709804,57.66951118
crowdgreenp2_1080_25fps_j.yuv,0.603554389,0.72875,0.43375,0.563048116,0.622045187,0.48120144,0.333179132,0.3332513,0.3330199,0.346884745,0.34750729,0.34633999,0.144664763,0.14523353,0.14405749,0.999353293,1,0.911249734,0.391708229,0.417223823,0.167161108,0.05622,0.00023,0,0,0.01079,0.13865,0,0,0.4902,0.35553,0.00638,0.0618,0.110914782,0.027619391,45.83721374
crowdgreenp2_1080_25fps_o.yuv,0.595364286,0.73125,0.44125,0.56488959,0.619943673,0.493265445,0.333179095,0.3332611,0.3330227,0.346506869,0.34716267,0.34593031,0.144660531,0.14518096,0.14418105,1,1,1,0.412369591,0.419111759,0.400787121,0.01591,0.00024,0,0,0.01159,0.13853,0,0,0.4902,0.35576,0.00132,0.05981,0.104825401,0.039246487,62.81010783
csrc11_1080_30fps_a.yuv,0.550371429,0.705,0.42,0.756694215,0.852490862,0.634534088,0.333217248,0.3332604,0.3331664,0.345771774,0.34644406,0.34485664,0.145040973,0.14546476,0.14459095,1,1,1,0.63509341,0.639423275,0.627856695,0.05234,0.00029,0,0,0.10215,0.2169,0,0,0.48633,0.35305,1.00E-05,0.03637,0.086663864,0.034544284,25.39773971
csrc11_1080_30fps_c.yuv,0.500228571,0.65125,0.36,0.75056261,0.854717873,0.589794433,0.333221258,0.3332634,0.3331752,0.345576231,0.34611726,0.34478386,0.143740635,0.14434214,0.14315583,1,1,1,0.527253683,0.553732724,0.514261571,0.08744,0.00028,0,0,0.04085,0.14557,0,0,0.48922,0.34957,8.00E-05,0.01476,0.111117724,0.032562741,41.15778152
csrc11_1080_30fps_d.yuv,0.530392857,0.68875,0.40125,0.791819463,0.896158385,0.68695923,0.33321898,0.3332698,0.3331447,0.343618767,0.34437736,0.34240602,0.144776703,0.14521051,0.14425722,1,1,1,0.356311795,0.365586923,0.343363159,0.0458,0.00024,0,0,0.01402,0.12601,0,0.04306,0.47847,0.35478,0.00071,0.05978,0.119079652,0.034084562,47.60153794
csrc11_1080_30fps_f.yuv,0.475257143,0.6325,0.26625,0.739223537,0.902711992,0.557833298,0.333221781,0.3332633,0.3331606,0.344785116,0.34566305,0.34328013,0.143836008,0.14487356,0.14244429,1,1,1,0.508792774,0.567943143,0.419363861,0.08853,0.00027,0,0,0.03489,0.14789,0,0,0.48528,0.34919,0.00011,0.01566,0.110660377,0.034295151,33.73104305
csrc11_1080_30fps_i.yuv,0.568893678,0.755,0.38375,0.783019001,0.880366441,0.665393609,0.333219876,0.3332589,0.3331306,0.345315071,0.3459539,0.34437614,0.144923959,0.14534333,0.14457405,0.983500565,1,0.895902385,0.249243125,0.389269613,0.061818945,0.0159,0.00021,0,0,0.0117,0.13019,0,0,0.48235,0.35366,0.01946,0.05915,0.144107263,0.035097088,57.66845347
csrc11_1080_30fps_j.yuv,0.536261468,0.81375,0.38375,0.789389352,0.894841493,0.691472657,0.333219296,0.333271,0.333142,0.346112122,0.3467187,0.345288,0.144954001,0.14540523,0.14451316,0.986187924,1,0.722390111,0.344344112,0.384752833,0.075694544,0.06547,0.00023,0,0,0.01359,0.13078,0,0,0.4868,0.35457,0.00658,0.05793,0.129421071,0.028292518,49.5863743
csrc11_1080_30fps_o.yuv,0.520028571,0.6675,0.3825,0.78986008,0.893556182,0.688802494,0.333218162,0.3332724,0.3331392,0.345719117,0.34639734,0.34477076,0.144905803,0.14532176,0.14453991,1,1,1,0.378213976,0.387486054,0.361394966,0.05239,0.00025,0,0,0.01484,0.13068,0,0,0.48704,0.35494,0.00108,0.05744,0.119045823,0.035479842,65.26191937
Discus_1__2160_30fps_a.yuv,0.264708122,0.4775,0.06,0.656702404,0.803230115,0.484834206,0.33271115,0.332977,0.3322776,0.253603719,0.25772713,0.25082165,0.122826869,0.1243395,0.12164657,1,1,1,0.590096356,0.598088723,0.578562166,0.05197,0.00027,0,0,0.02118,0.1362,0,0,0.46486,0.36906,0,0.00988,0.093702441,0.038694324,61.27479369
Discus_1__2160_30fps_c.yuv,0.302664975,0.51,0.1075,0.730135712,0.867404647,0.582756727,0.332735166,0.3329561,0.3324256,0.251191482,0.25513245,0.2488699,0.117318828,0.11835411,0.11649881,1,1,1,0.473865741,0.490219859,0.449205362,0.07593,0.00029,0,0,0.00842,0.11574,0,0,0.47164,0.36971,0.00016,0.01168,0.105951495,0.038579423,69.30730009
Discus_1__2160_30fps_d.yuv,0.293096447,0.52375,0.115,0.717429666,0.863550067,0.583746776,0.332720869,0.3329583,0.3323286,0.257863838,0.26305619,0.2545824,0.130546367,0.13162874,0.12944132,1,1,1,0.451466631,0.477660306,0.417368246,0.0173,0.00024,0,0,0.00513,0.10335,0,0.08511,0.45405,0.36924,0.00196,0.02878,0.105655258,0.034859634,46.9592936
Discus_1__2160_30fps_f.yuv,0.332595178,0.54625,0.15125,0.724084426,0.858994417,0.565610736,0.332660275,0.3328861,0.3322493,0.252643107,0.25724985,0.24991828,0.11678575,0.120031,0.11487075,1,1,1,0.481352033,0.511723273,0.434841918,0.08695,0.00029,0,0,0.00966,0.11405,0,0,0.4657,0.36944,0.00027,0.0123,0.103813962,0.038925778,65.59824002
Discus_1__2160_30fps_i.yuv,0.303290816,0.5625,0.11375,0.819292309,0.950690034,0.642436899,0.33269763,0.3329337,0.3323597,0.25405064,0.25763376,0.25158379,0.125188429,0.126451,0.12409248,0.901872802,1,0.617873778,0.423027968,0.609702341,0.342102061,0.01563,0.00028,0,0,0.1607,0.10823,0,0,0.46544,0.36998,0.24496,0.02543,0.103860429,0.039355214,50.0986412
Discus_1__2160_30fps_j.yuv,0.282809959,0.5425,0.095,0.7529801,0.975097629,0.596681269,0.332702086,0.3329384,0.3323253,0.25356322,0.25761353,0.25065925,0.124702779,0.12579696,0.12364513,0.970484569,1,0.475254466,0.364735595,0.802302968,0.299662606,0.0571,0.00026,0,0,0.04328,0.10803,0,0,0.46671,0.36981,0.06983,0.02603,0.105876152,0.030328324,46.00091303
Discus_1__2160_30fps_o.yuv,0.276808376,0.52375,0.1025,0.736709245,0.866265722,0.600474254,0.332706408,0.3329223,0.3323265,0.252983215,0.25694348,0.25025455,0.124379254,0.12549414,0.12315005,1,1,1,0.321112766,0.355627672,0.274147352,0.01563,0.00027,0,0,0.00608,0.10883,0,0,0.47035,0.37011,0.00653,0.01604,0.106795536,0.039214995,69.31221874
Discus_male__2160_30fps_a.yuv,0.330535714,0.50125,0.175,0.585456279,0.768397034,0.464648966,0.332732985,0.3329663,0.3324607,0.254332426,0.25972871,0.25024607,0.123140198,0.12641389,0.11944888,1,1,1,0.603043652,0.612784153,0.588970649,0.05187,0.00027,0,0,0.01688,0.13263,0,0,0.45753,0.36192,0,0.00985,0.090254467,0.047188772,60.90105499
Discus_male__2160_30fps_c.yuv,0.274135714,0.44,0.11875,0.667107333,0.790291106,0.558214303,0.332735969,0.3329592,0.3323969,0.253600125,0.25901007,0.24952978,0.125000278,0.1281672,0.122183,1,1,1,0.395754697,0.453865494,0.34416528,0.08117,0.00026,0,0,0.00403,0.10806,0,0,0.46344,0.36288,0.01572,0.0179,0.103251924,0.047931061,69.54035703
Discus_male__2160_30fps_d.yuv,0.302614286,0.47375,0.14625,0.665170684,0.775430081,0.549913825,0.332743162,0.3329752,0.3324537,0.258883429,0.26511469,0.25368715,0.130212792,0.13223259,0.12837976,1,1,1,0.442968687,0.488002478,0.394253249,0.0181,0.00024,0,0,0.00312,0.09961,0,0.01435,0.44747,0.36257,0.00212,0.02849,0.102204624,0.046299482,64.05180092
Discus_male__2160_30fps_f.yuv,0.40745,0.5825,0.21375,0.639438275,0.816085148,0.522458641,0.332748549,0.3329634,0.3324904,0.252344586,0.25941256,0.24789087,0.118903679,0.12307863,0.1140743,1,1,1,0.50487542,0.545178821,0.460808475,0.08748,0.00028,0,0,0.0073,0.11217,0,0,0.45914,0.36161,0.00035,0.01146,0.098068446,0.047471056,61.49701647
Discus_male__2160_30fps_i.yuv,0.344375,0.62375,0.1375,0.76030634,0.917749468,0.607570782,0.332682348,0.3329517,0.3323232,0.254391976,0.25920291,0.2503901,0.125570326,0.12841474,0.12296552,0.775536992,1,0.312281231,0.600855616,1.204451,0.337403457,0.01563,0.00029,0,0,0.15456,0.10436,0,0,0.46007,0.36275,0.48923,0.02514,0.098255041,0.048133493,46.52725292
Discus_male__2160_30fps_j.yuv,0.28537844,0.56375,0.09375,0.688119809,0.928414376,0.551625236,0.332713165,0.3329842,0.3323638,0.254152773,0.25989291,0.24964346,0.125036912,0.12928439,0.12166686,0.946704694,1,0.280960985,0.412474772,1.208110166,0.328404802,0.0567,0.00026,0,0,0.03624,0.1037,0,0,0.45965,0.36263,0.11893,0.02333,0.102088407,0.037311125,42.77354384
Discus_male__2160_30fps_o.yuv,0.269342857,0.4425,0.11125,0.666213959,0.783064341,0.554061744,0.332726889,0.3329832,0.3324566,0.253754209,0.2591228,0.2496896,0.124573633,0.1276948,0.12193478,1,1,1,0.344203356,0.388247793,0.302274255,0.01563,0.00027,0,0,0.00368,0.10489,0,0,0.46288,0.36278,0.00642,0.01607,0.103480873,0.048016616,68.37358738
Flips_2__2160_30fps_a.yuv,0.7278,0.99875,0.62625,1,1,1,0.332103824,0.3325389,0.3315477,0.326789528,0.32865008,0.3247017,0.14390662,0.14476911,0.14247028,1,1,1,0.622915178,0.679336996,0.595691724,0.01562,0.00027,0,0,0.00227,0.1189,0,0,0.47701,0.31966,0,0.08585,0.201455577,0.070927935,56.37964527
Flips_2__2160_30fps_c.yuv,0.725535714,0.99875,0.62625,1,1,1,0.332095314,0.332574,0.3315865,0.322436904,0.32409381,0.31979937,0.140859781,0.14300187,0.13510946,0.999723869,1,0.966352818,0.51698965,0.57822232,0.493057387,0.05915,0.00028,0,0,0.00299,0.08102,0,0,0.48599,0.31547,0.00669,0.03424,0.236122654,0.066505649,46.12857681
Flips_2__2160_30fps_d.yuv,0.729892857,0.99875,0.625,1,1,1,0.332114739,0.3325679,0.3315541,0.327330323,0.32911579,0.32558448,0.143974546,0.14492476,0.14290676,0.949948067,0.999309222,0.903133767,0.108509611,0.206014312,0.046255252,0.01623,0.00027,0,0,0.00033,0.06097,0,0.10048,0.46693,0.32392,0.00244,0.11271,0.242904854,0.064281436,39.26677452
Flips_2__2160_30fps_f.yuv,0.727621429,0.99625,0.62625,1,1,1,0.332096726,0.3325346,0.3314354,0.32525869,0.32904222,0.32124575,0.142890029,0.14430885,0.13926639,0.986719296,1,0.931715141,0.54042697,0.657643677,0.473102311,0.03725,0.00028,0,0,0.00095,0.0773,0,0,0.47815,0.32252,0.00406,0.05313,0.246665607,0.072313672,67.53986547
Flips_2__2160_30fps_i.yuv,0.749066092,0.9875,0.6325,1,1,1,0.331635134,0.332381,0.3295597,0.326907059,0.32881063,0.32406752,0.143647713,0.14468308,0.14229569,0.412888816,0.845104125,0.071407237,0.557016691,1.180347529,0.12719589,0.01562,0.0003,0,0,0.16466,0.06448,0,0,0.47479,0.324,0.78442,0.1192,0.240516424,0.075240855,39.07274378
Flips_2__2160_30fps_j.yuv,0.733807339,0.99625,0.6275,1,1,1,0.332043439,0.332589,0.3302676,0.327885219,0.32987742,0.32461789,0.143845321,0.14468003,0.14252403,0.834399199,1,0,0.212952867,1.443509314,0.031079295,0.05615,0.00027,0,0,0.04066,0.06284,0,0,0.47921,0.32402,0.18415,0.10929,0.242981189,0.057153344,43.07000873
Flips_2__2160_30fps_o.yuv,0.722814286,0.99375,0.62625,1,1,1,0.332088809,0.3325516,0.3314011,0.328333434,0.33009392,0.32594881,0.143917619,0.14465277,0.1426886,0.949369062,1,0.900593985,0.087575708,0.188199116,0.022898171,0.01562,0.00028,0,0,0.00037,0.06283,0,0,0.48365,0.32401,0.00341,0.10638,0.243322029,0.074989013,66.92378075
football1_1080_23fps_p.yuv,0.814508197,0.995,0.5325,0.646713699,0.849664612,0.212622946,0.332737051,0.3331069,0.3294359,0.340115821,0.34814143,0.33255677,0.141979506,0.14352785,0.1399426,1,1,1,0.461502524,0.494821216,0.383098673,0.02364,0.00025,0,0,0.02357,0.11873,0,0,0.4901,0.36222,0.00023,0.02191,0.147058275,0.090481888,
football2_1080_23fps_p.yuv,0.820648907,0.99875,0.58875,0.489043155,0.93174427,0.20296388,0.332842651,0.3331219,0.3312537,0.342500481,0.35052884,0.33294373,0.140204954,0.1439347,0.13317255,1,1,1,0.45347895,0.655620557,0.389298826,0.02229,0.00024,0,0,0.04787,0.19994,0,0,0.48879,0.4353,0.00013,0.02338,0.089070033,0.111382585,
football3_1080_23fps_p.yuv,0.824986339,0.99875,0.6275,0.451608448,0.770791402,0.23320825,0.332334283,0.3330894,0.330631,0.244457432,0.29636671,0.21744783,0.140298379,0.14321221,0.13597121,1,1,1,0.433138673,0.47419732,0.38645482,0.01564,0.00024,0,0,0.07405,0.2049,0,0,0.49172,0.31871,0.00024,0.02759,0.067498038,0.147793537,
football4_1080_23fps_p.yuv,0.736994536,0.875,0.565,0.624774786,1,0.407801632,0.332899438,0.3331859,0.3325187,0.312603863,0.34245802,0.28558838,0.142785083,0.14440413,0.14148539,1,1,1,0.532254982,0.749690064,0.399917774,0.01625,0.00025,0,0,0.02616,0.20204,0,0,0.49013,0.48421,8.00E-05,0.08335,0.076539661,0.159098124,
football5_1080_23fps_p.yuv,0.647888756,1,0.38,0.495833346,0.931931871,0,0.331203659,0.3331352,0,0.326316524,0.34528488,0.16072098,0.142326786,0.14794158,0.13979492,1,1,1,0.580627064,1.107069866,0.412667606,0.02536,0.00025,0,0,0.0059,0.11408,0,0,0.47691,0.37699,9.00E-05,0.10069,0.094222928,0.112313287,
football6_1080_23fps_p.yuv,0.745769231,0.99875,0,0.353452952,0.854654254,0.092134076,0.332653409,0.3331683,0.3312529,0.318286537,0.34786214,0.23908746,0.140232554,0.14448573,0.12970797,1,1,1,0.473860074,0.668003747,0.380186774,0.01924,0.00023,0,0,0.04186,0.2003,0,0,0.48603,0.37973,5.00E-05,0.05031,0.051228556,0.130926301,
football7_1080_23fps_p.yuv,0.812944712,0.9975,0.625,0.408449925,0.764354997,0.130607111,0.33239799,0.3330741,0.3282965,0.318867071,0.34431374,0.15139761,0.141873063,0.14517485,0.08676834,1,1,1,0.561956104,0.694432768,0.406397242,0.01638,0.00024,0,0,0.02195,0.16982,0,0,0.49075,0.33241,8.00E-05,0.09157,0.063124332,0.111081509,
football8_1080_23fps_p.yuv,0.622192623,0.715,0.5125,0.608181561,0.676672437,0.543473419,0.333001989,0.3331418,0.3328282,0.338823426,0.34031868,0.33721109,0.138961794,0.14013604,0.13768274,1,1,1,0.444259007,0.482967286,0.418115132,0.03119,0.00026,0,0,0.0186,0.13422,0,0,0.47221,0.34737,3.00E-05,0.04809,0.093064263,0.047073416,
Football_2160_30fps_a.yuv,0.899463277,0.99875,0.625,0.433844833,0.836924084,0.112795134,0.332824855,0.3331817,0.3318809,0.27999927,0.33774569,0.22547621,0.141533439,0.1461098,0.13186022,1,1,1,0.633019413,0.705002805,0.540460581,0.01575,0.00027,0,0,0.01061,0.14639,0,0,0.49131,0.31427,0,0.08597,0.101756122,0.105463508,56.8190753
Football_2160_30fps_c.yuv,0.89934322,0.995,0.63,0.464273684,0.847205565,0.123384189,0.332804529,0.3331922,0.3318121,0.282718564,0.338388,0.2265222,0.141337581,0.14616177,0.13095346,0.983973924,1,0.897697887,0.572456297,0.83726459,0.260253228,0.02258,0.00026,0,0,0.00245,0.11056,0,0,0.50049,0.31521,0.00048,0.09149,0.125460669,0.106198384,67.15737494
Football_2160_30fps_d.yuv,0.900084746,0.99375,0.62625,0.46462968,0.84731341,0.121457231,0.332826939,0.3331733,0.3317842,0.27466321,0.33559858,0.22381524,0.141862681,0.14605876,0.1334482,0.98529256,1,0.90670751,0.598031985,0.769272288,0.46322489,0.01879,0.00022,0,0,0.00151,0.1044,0,0.01422,0.48194,0.31544,0.00138,0.1093,0.127302413,0.101978327,58.84974457
Football_2160_30fps_f.yuv,0.873079096,0.9925,0.62625,0.462370209,0.850278814,0.122284765,0.332815879,0.3331935,0.3317519,0.280573886,0.33792794,0.22550047,0.140093013,0.14605248,0.12622486,0.987370237,1,0.903619143,0.568163817,0.844326046,0.325086695,0.03625,0.00024,0,0,0.0028,0.10811,0,0,0.49269,0.31419,0.00102,0.07573,0.122341581,0.104956485,65.99634025
Football_2160_30fps_i.yuv,0.833196023,0.99875,0.6275,0.500847058,0.813227104,0.231122499,0.332744645,0.3331517,0.332019,0.281768934,0.33924716,0.22999021,0.141345255,0.14604178,0.13190829,0.196193655,0.643435382,0,1.308706767,1.536228438,0.384323465,0.01568,0.00028,0,0,0.24002,0.11557,0,0,0.49754,0.31575,2.15366,0.15008,0.118098861,0.107307659,40.69100327
Football_2160_30fps_j.yuv,0.893920455,0.99875,0.62625,0.477589108,0.850622619,0.122509539,0.332805156,0.3331852,0.3318817,0.281767348,0.34013559,0.22586092,0.14157148,0.14616873,0.1318846,0.82911818,1,0,0.71625018,1.5365095,0.395471876,0.05624,0.00026,0,0,0.0467,0.11184,0,0,0.49729,0.31606,0.45936,0.11867,0.125850796,0.079710772,39.67136772
Football_2160_30fps_o.yuv,0.904512712,0.9925,0.625,0.462512693,0.84470095,0.123828996,0.332820932,0.3331738,0.3319392,0.281605337,0.33819454,0.22655135,0.141806607,0.14616602,0.13270389,0.984833285,1,0.904518982,0.542897403,0.807446089,0.364427957,0.01644,0.00026,0,0,0.00188,0.11158,0,0,0.49986,0.31576,0.00499,0.10712,0.127812479,0.10709227,67.18340033
Hammer__2160_30fps_a.yuv,0.626021429,0.73875,0.48,0.757925188,0.877458293,0.64849881,0.332969053,0.3331026,0.3327056,0.258529803,0.26099879,0.25537416,0.140327828,0.14097987,0.13963052,1,1,1,0.604933256,0.611709563,0.597497776,0.01563,0.00026,0,0,0.00761,0.0933,0,0,0.49162,0.36746,0,0.01523,0.155754731,0.047553589,54.03763107
Hammer__2160_30fps_c.yuv,0.629585714,0.74,0.52625,0.887265154,1,0.805519091,0.33297543,0.3331141,0.3327308,0.258543676,0.26115768,0.25525008,0.140430608,0.14106522,0.13973743,0.854834668,0.869294216,0.837432673,0.189949124,0.223809319,0.156832051,0.0179,0.00026,0,0,0.00079,0.0553,0,0,0.49813,0.37208,0.00374,0.03275,0.223921729,0.052834239,68.46047218
Hammer__2160_30fps_d.yuv,0.625235714,0.75,0.51875,0.887119747,1,0.804953692,0.332986627,0.3331169,0.3327791,0.262935367,0.26541365,0.25966474,0.140824825,0.1414544,0.14000994,0.851392058,0.864617029,0.836887453,0.173575818,0.186568745,0.158514527,0.01683,0.00026,0,0,0.00073,0.05371,0,0.05742,0.48644,0.3714,0.00116,0.05867,0.223546159,0.049270535,47.11686853
Hammer__2160_30fps_f.yuv,0.645864286,0.75625,0.515,0.840838343,1,0.710989882,0.332943741,0.3331028,0.3327043,0.253579345,0.26078995,0.24739845,0.136453035,0.13934545,0.13359698,0.949903772,1,0.842743247,0.45400162,0.495687238,0.390346285,0.08519,0.00028,0,0,0.00306,0.06414,0,0,0.49217,0.36767,0.0014,0.01471,0.197343653,0.050201367,46.9270619
Hammer__2160_30fps_i.yuv,0.665452586,0.75125,0.50125,0.889532495,1,0.805701435,0.33296269,0.3331024,0.3327832,0.258584907,0.2609147,0.25582929,0.140404713,0.14117306,0.13972164,0.565623139,0.762306427,0.232281651,0.189577636,0.451358769,0.135936522,0.01562,0.00027,0,0,0.09573,0.055,0,0,0.49268,0.37165,0.32944,0.04255,0.215351033,0.053112068,49.96910985
Hammer__2160_30fps_j.yuv,0.640808486,0.78875,0.51375,0.883894792,1,0.788971545,0.332974619,0.3331137,0.3328009,0.25867688,0.26161202,0.25392541,0.140412879,0.14105961,0.13970253,0.778242678,0.865439714,0.105621296,0.16395799,0.643151133,0.119786505,0.05615,0.00027,0,0,0.02441,0.05484,0,0,0.49415,0.37175,0.08922,0.03602,0.221807777,0.041426223,42.28332535
Hammer__2160_30fps_o.yuv,0.632307143,0.74875,0.50875,0.886918081,1,0.811526413,0.332975075,0.3331176,0.3327743,0.258834046,0.26132037,0.25565147,0.140425543,0.14107337,0.13974193,0.850191935,0.863486907,0.835397919,0.127926932,0.139828055,0.114645323,0.01562,0.00027,0,0,0.00078,0.05508,0,0,0.49765,0.37206,0.00202,0.03299,0.224275146,0.052992154,66.64289952
Hurdles_2__2160_30fps_a.yuv,0.537507143,0.81125,0.29,0.380522774,0.489777827,0.261904638,0.33259763,0.3329089,0.332187,0.29639576,0.30458533,0.28747272,0.141959854,0.14315625,0.14076486,1,1,1,0.559198791,0.592254906,0.531183338,0.01562,0.00027,0,0,0.0519,0.20053,0,0,0.47121,0.4023,0,0.04248,0.067696114,0.067689044,61.92524055
Hurdles_2__2160_30fps_c.yuv,0.3274,0.52,0,0.388792002,0.471158325,0.307827954,0.332705722,0.3329479,0.3323008,0.294000728,0.30371664,0.28441566,0.136868047,0.13914793,0.13023191,1,1,1,0.588015022,0.722212251,0.525539012,0.08976,0.00023,0,0,0.06775,0.15643,0,0,0.46809,0.40112,0.00106,0.01351,0.072435185,0.063939338,41.40279125
Hurdles_2__2160_30fps_d.yuv,0.541521429,0.80625,0.3025,0.403361962,0.504801535,0.261917044,0.332573224,0.3329228,0.3321779,0.297661615,0.30524777,0.28951268,0.142387391,0.14350696,0.14128601,1,1,1,0.045331878,0.071249763,0.014920892,0.01743,0.00024,0,0,0.00476,0.10437,0,0.10048,0.46019,0.40254,0.00279,0.08261,0.073711345,0.060713452,59.75562252
Hurdles_2__2160_30fps_f.yuv,0.490464286,0.77,0.25,0.408289817,0.510035773,0.272502086,0.332575489,0.3329142,0.3321618,0.296251909,0.30466906,0.28722224,0.140595948,0.14240166,0.13889351,1,1,1,0.440899369,0.527329084,0.363031774,0.03958,0.00024,0,0,0.02876,0.16374,0,0,0.46967,0.40308,0.00047,0.02089,0.072744584,0.067198281,66.85687955
Hurdles_2__2160_30fps_i.yuv,0.604353448,0.90375,0.26125,0.494734729,0.61468222,0.394716231,0.33251451,0.3329139,0.332075,0.296465759,0.30442816,0.28770035,0.142118473,0.14307278,0.14090939,0.611131053,0.904114803,0.193988799,0.742017475,1.44901642,0.349073224,0.01562,0.00028,0,0,0.2936,0.11047,0,0,0.46593,0.40292,0.86054,0.08843,0.067834141,0.068753471,56.25870257
Hurdles_2__2160_30fps_j.yuv,0.550286697,0.8925,0.28625,0.424384164,0.604093294,0.268593931,0.332569728,0.3329221,0.3321143,0.296442011,0.30458543,0.28709537,0.142239658,0.14318359,0.14088417,0.912439463,1,0.24583266,0.149165446,1.432608117,-0.053096106,0.05615,0.00027,0,0,0.06775,0.10725,0,0,0.47162,0.40289,0.20611,0.07924,0.072428766,0.051987767,45.47339654
Hurdles_2__2160_30fps_o.yuv,0.537942857,0.805,0.295,0.402388483,0.500110963,0.259568882,0.33257933,0.3328949,0.3321492,0.296196944,0.30433041,0.28735539,0.142308877,0.14322987,0.14106878,1,1,1,-0.043433939,0.00324981,-0.09023403,0.01562,0.00027,0,0,0.00532,0.10673,0,0,0.47625,0.40306,0.00502,0.07604,0.073632014,0.068660878,70.56390239
Hurdles__2160_30fps_a.yuv,0.514992857,0.59,0.445,0.468125582,0.602755321,0.309337187,0.332805624,0.3330475,0.3325076,0.289331025,0.29035288,0.28872181,0.141410776,0.14246994,0.14066228,1,1,1,0.615772331,0.630266276,0.580294018,0.01563,0.00027,0,0,0.03947,0.14096,0,0,0.46967,0.41833,0,0.04378,0.096226867,0.035809865,63.07304601
Hurdles__2160_30fps_c.yuv,0.506878571,0.57375,0.37625,0.501483812,0.599044754,0.377729856,0.332673041,0.3330233,0.3323173,0.286720681,0.28801128,0.28584546,0.13452088,0.13719149,0.13192425,1,1,1,0.629234763,0.661150195,0.589071008,0.09248,0.00027,0,0,0.02779,0.13441,0,0,0.47198,0.41663,0.00108,0.01015,0.100458366,0.030576674,28.88824716
Hurdles__2160_30fps_d.yuv,0.52155,0.63625,0.4375,0.513153252,0.625342676,0.357948867,0.332787124,0.3331011,0.33248,0.291377069,0.29240213,0.29087093,0.14171841,0.14273412,0.14117833,1,1,1,0.140183807,0.167828051,0.082252835,0.01863,0.00024,0,0,0.00851,0.08665,0,0.01435,0.458,0.41831,0.00225,0.08482,0.109682613,0.036632111,43.77848851
Hurdles__2160_30fps_f.yuv,0.493342857,0.595,0.4225,0.522062314,0.644440656,0.363612806,0.332745861,0.3330504,0.332324,0.289051771,0.29064317,0.28785724,0.137879159,0.14118283,0.13558449,1,1,1,0.527365696,0.597201688,0.399481885,0.07112,0.00027,0,0,0.02076,0.11662,0,0,0.46849,0.4186,0.00076,0.0267,0.109118643,0.03445225,66.04540442
Hurdles__2160_30fps_i.yuv,0.519403736,0.6475,0.41625,0.521599263,0.62777068,0.373408196,0.332726176,0.3329982,0.3323744,0.289791759,0.29058256,0.289186,0.141480517,0.14246535,0.14085555,0.881799509,0.984825026,0.663515658,0.366345097,0.650798448,0.261543324,0.01562,0.00027,0,0,0.13244,0.09001,0,0,0.46599,0.41915,0.31974,0.09158,0.10665605,0.03793228,44.89655441
