video,avg_blockiness,max_blockiness,min_blockiness,avg_blur,max_blur,min_blur,avg_contrast1,max_contrast1,min_contrast1,avg_contrast1,max_contrast2,min_contrast2,avg_contrast3,max_contrast3,min_contrast3,avg_contrast4,max_contrast4,min_contrast4,avg_contrast5,max_contrast5,min_contrast5,avg_contrast6,max_contrast6,min_contrast6,avg_contrast7,max_contrast7,min_contrast7,avg_contrast8,max_contrast8,min_contrast8,avg_contrast9,max_contrast9,min_contrast9,avg_color1,max_color1,min_color1,avg_color2,max_color2,min_color2,avg_color3,max_color3,min_color3,avg_color4,max_color4,min_color4,avg_color5,max_color5,min_color5,avg_color6,max_color6,min_color6,avg_color7,max_color7,min_color7,avg_color8,max_color8,min_color8,avg_ltp,max_ltp,min_ltp,avg_noise,max_noise,min_noise,avg_brisque,max_brisque,min_brisque,avg_flicker,mos
B023.mp4,0.158488372,0.45125,0,0.586338784,0.68009821,0.409285534,0.2973317,0.317895732,0.267049223,0.319007594,0.332683922,0.295958807,0.324347185,0.339413566,0.309349347,0.333923828,0.344302611,0.324214556,0.336945417,0.34944861,0.328138135,0.337354454,0.34944861,0.328138135,0.341323109,0.360570294,0.332274085,0.350984033,0.368400713,0.338774398,0.354659272,0.373571324,0.341002651,0.289642122,0.332178673,0.240190925,0.271257086,0.294432585,0.249752234,0.296587254,0.327967134,0.259913561,0.378621454,0.40844291,0.346220365,0.47347193,0.544342619,0.414695995,0.341948151,0.352083398,0.332862034,0.301349647,0.336216521,0.251006836,0.420302827,0.442546586,0.401322414,0.119170245,0.12113722,0.11658835,0.911591351,0.972642466,0.813167588,0.491715807,0.593620512,0.370184562,0.054855659,70.8629
B024.mp4,0.459111296,0.8075,0,0.554070248,0.851263649,0.339472505,0.258034916,0.317650608,0.165138887,0.320749026,0.340730775,0.294438494,0.329091473,0.34982352,0.306770035,0.339601859,0.351344517,0.32275391,0.342334179,0.354215752,0.327480889,0.342755921,0.354215752,0.327480889,0.346654605,0.366634525,0.334971722,0.351765446,0.371998,0.33769112,0.355949739,0.385654189,0.341374406,0.323080812,0.418945779,0.215266742,0.262250705,0.280274428,0.239176524,0.267643959,0.304276743,0.216750816,0.359001514,0.404940902,0.310995227,0.561883836,0.629663668,0.455507564,0.313295144,0.355006975,0.283281444,0.232749721,0.330159627,0.085899091,0.386775775,0.446667453,0.347566184,0.12166037,0.12452381,0.11517544,0.906675241,0.993854152,0.750089112,0.545773738,0.793080678,0.448917257,0.024222051,67.6078
B025.mp4,0.88019103,0.95625,0.81875,0.913323111,1,0.769889947,0.29660469,0.314430047,0.275159691,0.319724599,0.331115835,0.302885983,0.328795669,0.336291193,0.312802605,0.334950602,0.342231126,0.326237583,0.337746769,0.345499716,0.331328788,0.338023437,0.345499716,0.331328788,0.341831921,0.351647748,0.335820074,0.343915,0.356003088,0.33680649,0.354814507,0.367678116,0.340835502,0.43471447,0.460501147,0.404753126,0.248603941,0.269822444,0.228446512,0.217605333,0.2365782,0.200505414,0.332289846,0.35892493,0.306290928,0.510542104,0.544549951,0.476805233,0.295279428,0.316246523,0.277510309,0.28811239,0.300847287,0.271015778,0.39969323,0.409035945,0.384677135,0.124584569,0.12528744,0.12377663,0.647418555,0.703281592,0.519750934,0.631407089,0.697149471,0.555285977,0.009459523,86.53
B026.mp4,0.82855897,0.8975,0.7425,0.471621762,0.823820948,0.320224214,0.272524159,0.311817875,0.194776094,0.314322071,0.336398186,0.277434677,0.323414812,0.33855014,0.289238322,0.3393205,0.355087854,0.320016949,0.342030166,0.359068076,0.32854469,0.34221497,0.359068076,0.32854469,0.346347338,0.366785593,0.336286748,0.351702848,0.379443272,0.339367381,0.358560057,0.388738515,0.341611852,0.106590137,0.119605762,0.096081479,0.060823091,0.072695301,0.053618119,0.08229133,0.094882057,0.070878597,0.122126204,0.140459177,0.102866628,0.863662699,0.874305,0.851238146,0.279671302,0.29019587,0.270625312,-0.171860907,-0.101403058,-0.217683565,0.330365512,0.34091337,0.321677894,0.119842906,0.121539,0.11812265,0.934792598,1,0.724865388,0.522825269,0.584837914,0.474494284,0.064596998,72.0794
B027.mp4,0.130394518,0.38625,0,0.572817623,0.708997367,0.509888094,0.279209444,0.30731483,0.24156928,0.312152089,0.326188254,0.286376913,0.322228427,0.334193282,0.3050738,0.33990128,0.349298721,0.32944186,0.341558962,0.352286826,0.329875405,0.341753962,0.352286826,0.329875405,0.346735338,0.359496739,0.338115862,0.350783934,0.362711781,0.343051752,0.357991784,0.374893071,0.34647579,0.373919475,0.428837489,0.150633267,0.222297454,0.2417318,0.148514937,0.2389292,0.25819327,0.181594208,0.326280042,0.349061786,0.246536896,0.597970675,0.769310211,0.550939386,0.325312599,0.343318899,0.29805968,0.173190486,0.208173218,-0.238032626,0.389139773,0.396123907,0.352361648,0.122951016,0.12435855,0.11406798,0.79293331,0.842803505,0.686474013,0.513951437,0.601732715,0.489213913,0.108948476,89.2689
B028.mp4,0.391054817,0.50625,0.26375,0.771056494,0.823096661,0.697509312,0.289020788,0.321180295,0.255104719,0.321050845,0.336429886,0.303739715,0.326342788,0.337930904,0.31047123,0.335725209,0.345082916,0.321083828,0.337831432,0.352689779,0.329049139,0.338043849,0.352689779,0.329049139,0.342187228,0.353160457,0.333916229,0.350365972,0.366743732,0.335651951,0.354456081,0.370452562,0.340542722,0.325937963,0.334169851,0.315626557,0.213982111,0.219992076,0.206941659,0.197015038,0.205995949,0.187908978,0.304442466,0.312522378,0.294976931,0.394892842,0.406319013,0.384720647,0.346471368,0.354645473,0.337092735,0.417298826,0.422178532,0.411515361,0.515982514,0.520124809,0.512370873,0.11991971,0.12170113,0.11751018,0.698607089,0.734800547,0.668452218,0.545547835,0.577975745,0.518812652,0.038900841,78.8442
B029.mp4,0.492819767,0.5725,0.4275,0.715829247,0.787327824,0.636680047,0.302640197,0.320012649,0.286696219,0.322662622,0.33175734,0.311742367,0.330496321,0.337307167,0.320951416,0.33661604,0.341758835,0.330888044,0.338177389,0.342877617,0.333337323,0.338209512,0.342877617,0.333337323,0.34034481,0.346646262,0.33548216,0.341439427,0.348656477,0.33548216,0.34714075,0.359480906,0.33834093,0.21663985,0.22647764,0.209641076,0.210424701,0.222736647,0.203959869,0.260521891,0.277572061,0.253097285,0.348064062,0.368325491,0.339574995,0.601046126,0.611318811,0.590163929,0.325963233,0.329718602,0.316948937,0.282611232,0.289268293,0.263547512,0.415038316,0.419240084,0.400542154,0.124444596,0.125224,0.12323543,0.584885359,0.629150912,0.542353576,0.664242679,0.712825345,0.596754748,0.029554037,90.8788
B030.mp4,0.930921927,0.9925,0.735,0.034487214,0.548172294,0.006848558,0.278201324,0.321447024,0.197784831,0.310934447,0.333731128,0.233256609,0.31916943,0.336705024,0.281087884,0.337343454,0.354858294,0.316125796,0.341143479,0.358935059,0.316125796,0.341911858,0.366402957,0.316125796,0.347418328,0.373487118,0.332930158,0.355200701,0.398811029,0.338537731,0.359241401,0.415830659,0.340167201,0.647570081,0.809273814,0.40216959,0.343138693,0.457558975,0.212885702,-0.130152822,0.427151224,-0.313310916,0.442460662,0.596194835,0.335099224,0.193909528,0.279397375,0.107591606,0.167510801,0.215390407,0.097128031,0.173315843,0.205281017,0.12446745,0.243658474,0.283078315,0.179496204,0.108100411,0.11699875,0.09612704,1,1,1,0.495147034,0.582927308,0.397701597,0.029585904,23.7704
B031.mp4,0.822778239,0.99875,0.625,0.35917822,0.539792925,0.230119204,0.273720002,0.308609365,0.238084438,0.311337978,0.330267069,0.284561726,0.32355014,0.341041533,0.303804698,0.3376182,0.34974094,0.325099059,0.339898862,0.352732796,0.327277463,0.340246535,0.352732796,0.327277463,0.346561014,0.359419248,0.335237797,0.355620409,0.387591612,0.340822506,0.362210205,0.396586386,0.344236543,0.262615082,0.324021971,0.225538148,0.15635504,0.211139122,0.13135288,0.125974288,0.193582956,0.065517797,0.20050738,0.2696885,0.172409015,0.744964524,0.806896013,0.626204188,0.287467485,0.328968275,0.260292433,0.244919621,0.317140001,0.195591571,0.381949126,0.420747422,0.338515781,0.12327056,0.12435229,0.12156172,0.999951569,1,0.985422178,0.463901734,0.538810184,0.412278879,0.004060269,69.9155
B032.mp4,0.758048173,0.99875,0.37,0.835851694,1,0.600438813,0.281262698,0.318734982,0.227750646,0.324128841,0.336928163,0.306294406,0.330873046,0.341688496,0.3130576,0.339509019,0.349139323,0.33081613,0.340495984,0.349139323,0.33271192,0.340629666,0.349139323,0.33271192,0.342305252,0.35082178,0.335513869,0.344617031,0.360236323,0.336340991,0.350493144,0.368988536,0.340569226,0.378274703,0.460706021,0.320446909,0.178359329,0.214173122,0.148637539,0.122426609,0.207845274,-0.041858471,0.242390717,0.318372311,0.190794613,0.67699649,0.741998722,0.546042049,0.303567185,0.371007093,0.271063363,-0.151411872,0.288417666,-0.27627839,0.36663024,0.430087549,0.344493319,0.124153891,0.12506422,0.12233788,0.629280204,0.854700705,0.357163208,0.875092,1.321494889,0.49857351,0.007078377,62.1639
B033.mp4,0.83236711,0.99875,0.625,0.5651427,0.915027149,0.344575087,0.228289841,0.293051826,0.125350711,0.300986049,0.332639262,0.223085214,0.306457983,0.334782381,0.231062281,0.347258479,0.376060202,0.327007251,0.350895288,0.380136959,0.334840487,0.351140713,0.380136959,0.334840487,0.353690188,0.381122931,0.334840487,0.365582995,0.414651967,0.341567422,0.368394556,0.415276641,0.34528623,0.311118341,0.355928701,0.270345863,0.167726239,0.202384061,0.14065614,0.117337381,0.205299683,-0.074823482,0.226915863,0.294666802,0.165090809,0.642651848,0.787962585,0.50765721,0.362458325,0.417301243,0.269537685,0.070062566,0.349121824,-0.268650473,0.419018897,0.47546716,0.327764654,0.119530562,0.12294799,0.11636591,0.85680858,0.933199847,0.731518786,0.536743503,0.774629867,0.456947009,0.063179202,67.869
B034.mp4,0.14779485,0.52,0,0.776961691,0.961630351,0.50458834,0.294245297,0.326085639,0.234739993,0.324614568,0.335908418,0.296676753,0.328783437,0.338926501,0.303938137,0.336587617,0.346204561,0.313766198,0.338474241,0.348855701,0.328951648,0.338614256,0.348855701,0.328997767,0.340200179,0.351889194,0.333563526,0.344477242,0.379888756,0.33406722,0.350062255,0.407228608,0.336301967,0.339316835,0.409864614,0.259379365,0.175197949,0.22613464,0.128679897,-0.011321363,0.141945443,-0.153212596,0.209501713,0.257484557,0.173516837,0.726240362,0.792697728,0.68589386,0.299977798,0.371068914,0.191252797,-0.089741265,0.250108646,-0.25389277,0.349319115,0.416021131,0.276135301,0.119557277,0.12386826,0.11196585,0.564152376,0.874009622,0.368437618,0.619466904,0.856952759,0.455042974,0.064624554,71.4773
B035.mp4,0.497400332,0.9975,0,0.637723643,1,0.229872714,0.293394444,0.319097467,0.26413529,0.321199718,0.334306577,0.296412132,0.327029,0.336017714,0.30584823,0.337481817,0.345608777,0.328664728,0.338882544,0.34716247,0.330852747,0.339075492,0.34716247,0.330852747,0.342050094,0.354051771,0.333116181,0.345383074,0.361016776,0.335247778,0.351447387,0.380282653,0.337765486,0.40021362,0.499217987,0.337093885,0.181050994,0.242835066,0.134592359,0.124678944,0.196374568,-0.134820205,0.237675377,0.300784308,0.174724708,0.63554019,0.747238752,0.524486554,0.313556037,0.345900288,0.283815536,0.173082063,0.343633731,-0.181816105,0.39493232,0.455435185,0.327104093,0.123743737,0.12507754,0.12149201,0.999754541,1,0.976504678,0.481939383,0.67057908,0.301592989,0.002058809,43.9005
B036.mp4,0.776528239,0.91375,0.63,0.359196515,0.462236615,0.292026236,0.278065486,0.313844793,0.24941842,0.3166987,0.336146648,0.295771347,0.323642896,0.340235869,0.304453907,0.339493038,0.349450306,0.321622556,0.341580613,0.350467646,0.328226079,0.341766137,0.350467646,0.328226079,0.345265017,0.357236806,0.336192895,0.349263084,0.373934806,0.338524927,0.356773213,0.387964111,0.340509644,0.250055574,0.267663238,0.233533099,0.113526677,0.134028204,0.098770092,-0.066305777,0.061616255,-0.089752149,0.143557067,0.18282558,0.12575409,0.782433852,0.817784716,0.72744542,0.271078893,0.285571974,0.267297071,0.24557083,0.29071499,0.196269257,0.388779361,0.426061579,0.367515995,0.121894521,0.12316259,0.12005326,0.88512612,0.981865886,0.827429383,0.645896425,0.766954616,0.402970046,0.02246587,82.8776
B037.mp4,0.524518272,0.99875,0,0.528697139,0.908398947,0.255349054,0.304274376,0.322290544,0.264959733,0.322432739,0.333646839,0.306420346,0.328940838,0.336305821,0.311794305,0.336059704,0.342044007,0.326480593,0.337528906,0.347413021,0.3322134,0.337637192,0.347413021,0.332606314,0.339834315,0.351833878,0.333898115,0.342410804,0.35572339,0.334795128,0.348478205,0.36801928,0.33823397,0.2946368,0.397333237,0.239528426,0.179410978,0.212007905,0.153313935,0.186194874,0.235400479,0.129260502,0.258977365,0.319393159,0.213350453,0.702839621,0.754539307,0.640366044,0.317299087,0.344318359,0.297210886,-0.019749548,0.199565672,-0.20247433,0.397200815,0.417797715,0.375126116,0.124053229,0.12496397,0.12274123,0.955995222,1,0.621684544,0.536607423,0.789802909,0.221835345,0.00285274,47.7402
B038.mp4,0.981208472,1,0.94625,0.215009109,0.630760796,0.085993852,0.257497087,0.294900591,0.212906471,0.306337484,0.330604234,0.277150085,0.320228075,0.337747253,0.284818482,0.340593026,0.357556751,0.311843008,0.341750625,0.357556751,0.324488529,0.341822315,0.357556751,0.324488529,0.349041704,0.365995657,0.334264303,0.362333727,0.394908955,0.342520511,0.365763722,0.397005594,0.3451821,0.202927038,0.24813176,0.151410092,0.188411434,0.21804946,0.168613299,0.188856751,0.231169626,0.147651328,0.250946973,0.292523432,0.217209662,0.761543186,0.826884375,0.634490686,0.270527553,0.299639348,0.25179286,0.192249366,0.30734985,-0.099886184,0.34657226,0.435209673,0.288495171,0.119250652,0.12197212,0.11576441,1,1,1,0.494546336,0.61493887,0.367253675,0.025708638,67.4641
B039.mp4,0.155801495,0.955,0,0.36562817,0.478483944,0.154197977,0.292510836,0.316912828,0.253552614,0.325156607,0.338499485,0.306674219,0.330413954,0.339081936,0.311696711,0.337991142,0.350302437,0.331153776,0.338848292,0.350302437,0.332908411,0.338940563,0.350302437,0.332908411,0.340742415,0.350302437,0.33325876,0.344115295,0.355561697,0.335420577,0.347611849,0.362423509,0.337577343,0.54496481,0.58580812,0.469222733,0.216677306,0.241801004,0.185447442,-0.107995553,0.044357753,-0.150802687,0.262574183,0.300161976,0.228303643,0.607254296,0.70390479,0.541455999,0.267632542,0.287434489,0.251603376,-0.011860385,0.203281974,-0.190210549,0.329839463,0.360874268,0.303659204,0.121544333,0.12379073,0.11916667,0.989609477,1,0.92499354,0.47645008,0.638145467,0.38769404,0.040080359,61.2217
B040.mp4,0.034040698,0.5025,0,0.448254458,0.587646057,0.287712472,0.298966654,0.323908999,0.264628962,0.321011838,0.33304138,0.302615671,0.3281525,0.337474066,0.310794587,0.335336947,0.343163608,0.324039174,0.33684795,0.347369395,0.329588737,0.337044657,0.347369395,0.329588737,0.34172872,0.352830712,0.332277255,0.346032602,0.359448235,0.336404044,0.351553739,0.370036786,0.337628131,0.402659891,0.469154356,0.337912617,0.221253937,0.256804699,0.188209256,0.165144943,0.206696511,0.126039009,0.292538285,0.333807867,0.244189934,0.522668144,0.606102961,0.394044943,0.333493528,0.356545264,0.306518465,0.29239853,0.360721971,0.179409671,0.444502578,0.48262964,0.405189777,0.121152549,0.12370614,0.11679276,0.966120258,1,0.832275792,0.511179997,0.555055852,0.372018031,0.008842403,67.0729
B041.mp4,0.734248339,0.97125,0.48375,0.735799355,0.848142062,0.461397571,0.307641933,0.324804521,0.285356151,0.327872636,0.334472811,0.315151407,0.329413658,0.335518652,0.318666472,0.333769846,0.34259008,0.32701648,0.336654256,0.343466376,0.330336686,0.336769189,0.343466376,0.331784023,0.338448785,0.346719522,0.333213962,0.341246941,0.35326807,0.334488538,0.346513314,0.363182656,0.335684267,0.518655117,0.576467526,0.376624374,0.284223144,0.304113013,0.253359832,0.1454316,0.211622103,-0.095190956,0.342343553,0.364597591,0.321266841,0.274462036,0.343181171,0.227926975,0.321417686,0.370352768,0.305393505,0.357476227,0.391840169,0.341403642,0.449495582,0.493546645,0.43638434,0.110099168,0.1172063,0.10408913,0.969316105,1,0.931484875,0.419914433,0.550282857,0.34897157,0.077955118,45.799
B042.mp4,0.728907807,0.99875,0.0825,0.239246366,0.36294077,0.073539119,0.2730614,0.317640626,0.202484216,0.310382136,0.334355722,0.255013947,0.319221376,0.338624417,0.274876908,0.339994236,0.357305882,0.319528073,0.342159291,0.358597489,0.323934955,0.342261621,0.358597489,0.323934955,0.346019087,0.36888218,0.330837631,0.356184256,0.395197388,0.338806214,0.359862867,0.402426976,0.339208799,0.263419965,0.354475603,0.175481182,0.160540192,0.224176168,0.07902243,0.153540157,0.224337851,0.072155217,0.22063348,0.307995283,0.12273046,0.643716927,0.799259167,0.493598509,0.354189249,0.381118099,0.294730888,0.249606088,0.341062706,-0.163722495,0.433504011,0.470477732,0.391844803,0.118864767,0.12212406,0.1126817,0.999827882,1,0.957632258,0.523324529,0.627236706,0.346527229,0.037562827,62.8774
B043.mp4,0.789061462,0.99875,0.625,0.597624701,0.811903325,0.393415166,0.296152068,0.323809649,0.258473845,0.320178348,0.335093829,0.296914837,0.326920358,0.342306476,0.307841719,0.336466959,0.347712068,0.32467835,0.338955321,0.350504736,0.328509721,0.339087776,0.350504736,0.328509721,0.341983018,0.356489599,0.332756061,0.344616763,0.361692014,0.335036515,0.351794746,0.375538724,0.338397945,0.429984985,0.498424072,0.395209012,0.180527602,0.210019283,0.156002816,0.016485929,0.111024864,-0.144249746,0.25137268,0.285881593,0.225997844,0.40944811,0.442994663,0.326105298,0.354373097,0.378109901,0.298590357,0.409011387,0.423264837,0.397227138,0.499518479,0.517142293,0.485117933,0.120254611,0.12233083,0.11842654,0.986417358,1,0.878799603,0.44875807,0.574654108,0.275963461,0.010186057,38.3
B044.mp4,0.755564784,0.92125,0.6325,0.993714358,1,0.918270888,0.28738242,0.30962283,0.257728914,0.319644746,0.332648043,0.303298585,0.327309835,0.337876834,0.307386034,0.338079849,0.344851802,0.330936226,0.340107626,0.347005143,0.332722089,0.340356473,0.349142318,0.333991694,0.343402195,0.358194283,0.3367943,0.346735099,0.360019451,0.337920208,0.352044344,0.369146076,0.342261068,0.380084762,0.39940377,0.364475913,0.251951025,0.25937745,0.247050123,0.248272478,0.254256833,0.242526364,0.345569909,0.350702481,0.341186714,0.601341105,0.62672209,0.56892735,0.303503079,0.309548957,0.297659953,0.168870349,0.206833346,0.124262785,0.357348666,0.367649309,0.348420013,0.124046688,0.12498982,0.12293311,0.500065305,0.555072461,0.436265963,0.634504959,0.665100466,0.576381644,0.005519755,87.1329
B045.mp4,0.677969269,0.9425,0.39125,0.795193606,1,0.460862753,0.300930837,0.322528629,0.27994737,0.324195411,0.332666468,0.309615117,0.32776711,0.33621027,0.313599093,0.336410469,0.343396933,0.329335714,0.338561429,0.344896387,0.332502627,0.338699406,0.344896387,0.332502627,0.340207927,0.347633144,0.333827911,0.342835707,0.353801314,0.335505806,0.347808558,0.363272589,0.336049591,0.271782609,0.307450807,0.217119451,0.204464546,0.236583705,0.158871418,0.209563457,0.239091334,0.149003757,0.300282032,0.336935524,0.221460001,0.407017222,0.556521307,0.324806156,0.377367705,0.399922151,0.351496634,0.411289451,0.428466324,0.378207624,0.51898761,0.539745796,0.500939793,0.122351982,0.12391447,0.12079104,0.7607053,1,0.531822008,0.428856717,0.522246036,0.164462974,0.013026997,64.1244
B046.mp4,0.817063953,0.9975,0.36,0.699397291,0.842315067,0.55625834,0.278733691,0.306614352,0.244283971,0.315219695,0.328318678,0.295466861,0.323641536,0.334823158,0.305038195,0.337506205,0.344713717,0.327886758,0.341278783,0.351785414,0.334186924,0.341454916,0.351785414,0.334186924,0.345823196,0.356487506,0.336788005,0.35073286,0.365214878,0.340655952,0.358260391,0.377778591,0.344329256,0.459031745,0.478940977,0.438906277,0.232709444,0.254089422,0.222080285,-0.140519865,-0.107953028,-0.16661496,0.288678995,0.313047913,0.277549508,0.474147572,0.495270909,0.409823259,0.315788566,0.325860037,0.300532234,0.338533871,0.358747528,0.324671469,0.43761745,0.456330655,0.425902309,0.122404563,0.12360354,0.120961,0.721822919,0.813168943,0.646215338,0.543457562,0.590013318,0.498215624,0.02034592,75.0229
B047.mp4,0.696183555,0.99625,0,0.641831717,0.890689481,0.226051796,0.289006481,0.313226665,0.259171282,0.319484806,0.331698875,0.300284178,0.326159549,0.338399657,0.308877118,0.336766879,0.346405356,0.323857709,0.339197807,0.348594535,0.330801647,0.339443998,0.350168471,0.332347764,0.342045337,0.354149694,0.332347764,0.347412312,0.364006372,0.33866342,0.355464002,0.380064685,0.342279684,0.311373408,0.345795636,0.234330562,0.195601753,0.21375322,0.165655,0.173115634,0.195906858,0.139663839,0.265191346,0.293493868,0.21786385,0.636325337,0.703248062,0.592812472,0.317742982,0.337874823,0.296239032,0.280325351,0.292538814,0.239898504,0.421447631,0.433307698,0.399932429,0.123351773,0.12452616,0.12060777,0.894557632,1,0.499659656,0.512486305,0.743787408,0.125487276,0.010269049,63.7714
B048.mp4,0.701524086,0.9975,0,0.866631632,1,0.553851256,0.300515171,0.318101167,0.268722621,0.32575415,0.33573945,0.307000335,0.331520625,0.338325452,0.314758502,0.336169227,0.344626235,0.326885628,0.337292918,0.344626235,0.331140638,0.337327157,0.344626235,0.331140638,0.339507523,0.349171239,0.333229099,0.341496322,0.358601063,0.334028373,0.347909508,0.372147982,0.337953543,0.364047678,0.471721679,0.336680306,0.236077053,0.286294619,0.21335895,0.247832606,0.267201303,0.208736921,0.348874272,0.372692597,0.312815315,0.409026491,0.457001346,0.293099659,0.330912367,0.356998889,0.297216187,0.363839976,0.381533828,0.345375843,0.46610485,0.484984207,0.444347162,0.123471037,0.12509633,0.12058427,0.659563929,0.860470518,0.453815171,0.597238791,0.697826559,0.342157667,0.003468824,65.9427
B049.mp4,0.807213455,0.99875,0.625,0.420709399,0.560215527,0.308223819,0.300944743,0.321815701,0.280380772,0.318898132,0.331605637,0.304608248,0.326285696,0.335972778,0.308514113,0.336508007,0.343042519,0.326766342,0.338885516,0.34689044,0.330265941,0.339040768,0.34689044,0.331525637,0.342026555,0.353321389,0.333252258,0.344567864,0.354425207,0.335187228,0.349779966,0.368215433,0.337227021,0.570230647,0.604680774,0.550706143,0.121066347,0.140063048,0.108262011,-0.09848352,-0.084015254,-0.11229058,0.164682603,0.187164522,0.146643942,0.617527725,0.660942229,0.559393651,0.296046511,0.325937273,0.264641473,-0.105975426,0.189083998,-0.218546281,0.348190906,0.375895624,0.322000423,0.123150339,0.12426927,0.12199875,1,1,1,0.441966125,0.556036767,0.316245076,0.001829706,78.5928
B050.mp4,0.44067691,0.99375,0,0.923850696,1,0.677391831,0.296571491,0.316675197,0.26393776,0.323945885,0.332760812,0.308829335,0.329088519,0.337469937,0.315554496,0.337072182,0.345246227,0.328101556,0.33842444,0.345913478,0.332701712,0.338687643,0.345913478,0.332701712,0.340618828,0.348397737,0.333706963,0.342663901,0.351849511,0.335737005,0.349775596,0.364491871,0.338806971,0.348575754,0.375502643,0.29951566,0.245142748,0.264077704,0.219693666,0.240485432,0.267218146,0.187405124,0.343798311,0.37286528,0.292963454,0.499056919,0.580613025,0.362350418,0.313004884,0.352807347,0.291792418,0.325443317,0.387606625,0.293795409,0.430600442,0.479914788,0.402967208,0.124203082,0.12522243,0.12236685,0.51953784,0.831579221,0.282815413,0.637463631,0.868690375,0.441437523,0.00442634,77.2019
B051.mp4,0.624148671,0.9875,0,0.510660807,0.990468305,0.256350283,0.298518461,0.320461899,0.271709153,0.316299728,0.330194624,0.290909291,0.324849218,0.337951145,0.304459977,0.334911716,0.344651836,0.326617191,0.33805278,0.347296482,0.329776676,0.338111176,0.347296482,0.329776676,0.342314551,0.355170344,0.334086826,0.345855218,0.364414158,0.336560448,0.357054176,0.379314972,0.343913158,0.393651154,0.54207522,0.290418767,0.246808059,0.302227223,0.185672203,0.213001487,0.268110772,0.1201998,0.335216806,0.40891799,0.240511317,0.541006925,0.669779831,0.444157691,0.281198212,0.320411285,0.221631448,0.283523732,0.325484013,0.223673292,0.398677708,0.439388008,0.329889956,0.124265445,0.12552397,0.12253446,0.944236312,1,0.517244667,0.529936425,0.965179209,0.161201031,0.001673124,46.0611
B052.mp4,0.915631229,0.99875,0.725,0.215201446,0.69013903,0.065961998,0.230547438,0.296188737,0.134545189,0.317290015,0.341445376,0.280497805,0.323828118,0.341983804,0.291830049,0.343270402,0.35653476,0.327289059,0.345396675,0.360036197,0.327315925,0.345614897,0.360036197,0.327315925,0.349355818,0.368278189,0.332267746,0.360048432,0.391528578,0.34021058,0.362863015,0.400289778,0.34021058,0.223381643,0.293476289,0.169908904,0.105741232,0.17981048,0.049637843,0.100368995,0.199360731,0.028159587,0.156443913,0.266341516,0.075171569,0.80616571,0.889689227,0.661571214,0.283843656,0.437626399,0.219901335,-0.188946095,0.122895948,-0.28603517,0.335293406,0.472095481,0.256924026,0.117601114,0.12075971,0.11366776,0.999926383,1,0.977841169,0.524085674,1.320224239,0.397917849,0.035445471,58.6099
B053.mp4,0.805095515,0.9375,0.6875,0.248023233,0.318747643,0.18751184,0.241823873,0.293681724,0.196008699,0.304015563,0.32923664,0.25775493,0.313100208,0.34092983,0.270873685,0.341598181,0.35708404,0.321019987,0.343753817,0.361007805,0.322576037,0.343997243,0.364128834,0.322576037,0.348742969,0.378526762,0.325684639,0.368250483,0.41708025,0.344035907,0.373517639,0.423742456,0.347674061,0.313201811,0.384868759,0.249220063,0.217129655,0.237848353,0.179760707,0.163198343,0.210453917,-0.142487822,0.267540493,0.290299053,0.245016762,0.576855507,0.660966582,0.487805962,0.358107605,0.410153127,0.325598765,0.314909724,0.37587335,0.214343635,0.43640543,0.479093444,0.385003694,0.121235478,0.1229942,0.11888549,0.994486869,1,0.917953156,0.452997756,0.521223667,0.399803864,0.02223573,74.9505
B054.mp4,0.991475666,1,0.97125,0.027388063,0.086943051,0.018811576,0.302554737,0.33191569,0.11240335,0.32588378,0.348235276,0.177236778,0.329412993,0.35595455,0.17796391,0.333220579,0.381109813,0.218063597,0.33565413,0.381109813,0.221212622,0.33605388,0.381109813,0.221212622,0.340645307,0.491631765,0.296016402,0.343111351,0.491631765,0.325538204,0.346971194,0.510226353,0.333521445,0.548699446,0.616749998,0.485597692,0.553893127,0.570673874,0.431342103,0.112452475,0.354621706,-0.383980577,0.557668644,0.571792196,0.47956327,0.005147109,0.012965539,0.004118931,0.022020513,0.05522686,0.01764003,0.066022257,0.127804781,0.055714397,0.121612367,0.203973078,0.10518408,0.03776204,0.05926222,0.02686325,1,1,1,0.825046886,0.918761598,0.657964445,0.134827834,27.2126
B055.mp4,0.903326412,0.99625,0.625,0.48610069,0.927605354,0.190279047,0.285128623,0.309179618,0.24148013,0.319637576,0.333181551,0.296676702,0.328937232,0.337807776,0.304225987,0.338381585,0.349880053,0.328544306,0.340068377,0.349880053,0.331975055,0.340482358,0.349880053,0.334024081,0.343408065,0.354946668,0.335411439,0.345862044,0.36140375,0.337120741,0.352752853,0.376582152,0.339670674,0.672045995,0.808687179,0.44396787,0.207249166,0.273354434,0.186756327,-0.099227572,0.110680197,-0.211805548,0.278226617,0.337399482,0.247732451,0.528156415,0.6258465,0.385754888,0.167896948,0.302645947,0.123969419,0.016127899,0.348273129,-0.118573836,0.244688537,0.433219138,0.162647279,0.122926856,0.12444001,0.11712249,0.989074582,1,0.810031711,0.50992226,0.673400159,0.420766102,0.002329731,64.193
